book_title,author,img,price,ratings,no_of_purchase,url,genre
Reassessing Cold War Europe,"English, Paperback, Davidsen-Nielsen Marianne",https://rukminim1.flixcart.com/image/612/612/xif0q/book/i/c/q/reassessing-cold-war-europe-original-imagk32ddk52bspy.jpeg?q=70,"₹2,823",,,https://www.flipkart.com/search?q=war+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,war
The Times on the American War,"English, Paperback, Stephen Leslie",https://rukminim1.flixcart.com/image/612/612/kj1r53k0-0/book/4/o/5/the-times-on-the-american-war-original-imafyzphzeznsfgq.jpeg?q=70,"₹1,709",,,https://www.flipkart.com/search?q=war+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,war
The Seventieth Indiana Volunteer Infantry in the War of the Rebellion,"English, Paperback, Merrill Samuel III",https://rukminim1.flixcart.com/image/612/612/k0e66q80/book/4/3/3/the-seventieth-indiana-volunteer-infantry-in-the-war-of-the-original-imafk6hdqx4ce9jr.jpeg?q=70,₹587,,,https://www.flipkart.com/search?q=war+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,war
Scanner Green Edition for Financial Accounting (Paper 6 | CMA Inter Group 1) - Including questions and solutions of December 2022 | 2022 Syllabus | New Syllabus | June 2023 Exam,"Shuchita Prakashan (P) Ltd., Prof. Arun Kumar, CA Mohit Bahal, CS (Dr.) Himanshu Srivastava",https://rukminim1.flixcart.com/image/612/612/xif0q/book/d/b/b/scanner-green-edition-for-financial-accounting-paper-6-cma-inter-original-imagmqnxzakdrxvw.jpeg?q=70,₹195,4.8,(11),https://www.flipkart.com/search?q=war+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,war
My Second Year of the War,"English, Paperback, Palmer Frederick",https://rukminim1.flixcart.com/image/612/612/knoxnrk0/book/1/3/l/my-second-year-of-the-war-original-imag2bhgfn7e9zyx.jpeg?q=70,₹461,,,https://www.flipkart.com/search?q=war+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,war
Everyman's War,"English, Paperback, Raman Raghu",https://rukminim1.flixcart.com/image/612/612/l3ahpjk0/book/u/e/m/everyman-s-war-original-imagefbfjgkgj4kk.jpeg?q=70,₹209,4.5,(279),https://www.flipkart.com/search?q=war+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,war
British Industry and the War (Classic Reprint),"English, Paperback, Peddie John Taylor",https://rukminim1.flixcart.com/image/612/612/jmp79u80-1/book/4/6/6/british-industry-and-the-war-classic-reprint-original-imaf9k55jyeghzjw.jpeg?q=70,₹882,,,https://www.flipkart.com/search?q=war+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,war
Scanner Cost Accounting (Paper 8 | Group 1) | 2022 Syllabus | June 2023 Exam,"Shuchita Prakashan (P) Ltd., Prof. Arun Kumar, CA Mohit Bahal, CS (Dr.) Himanshu Srivastava",https://rukminim1.flixcart.com/image/612/612/xif0q/book/h/z/c/scanner-cost-accounting-paper-8-group-1-2022-syllabus-june-2023-original-imagmv88p9xgmffg.jpeg?q=70,₹260,4.4,(8),https://www.flipkart.com/search?q=war+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,war
First World War,"English, Paperback, Mason Conrad",https://rukminim1.flixcart.com/image/612/612/ki7qw7k0-0/book/e/s/x/first-world-war-original-imafyfuwz2whnb5q.jpeg?q=70,₹159,4.4,(35),https://www.flipkart.com/search?q=war+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,war
The photographic history of the Civil war (Volume VI) The Navies,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/jzn0tjk0/book/5/5/8/the-photographic-history-of-the-civil-war-volume-vi-the-navies-original-imafjm72xxradkwp.jpeg?q=70,₹625,,,https://www.flipkart.com/search?q=war+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,war
