book_title,author,img,price,ratings,no_of_purchase,url,genre
Restoring for Love,"English, Paperback, Staples Judith Anne",https://rukminim1.flixcart.com/image/612/612/kvjuufk0/book/o/2/r/restoring-for-love-a-christian-romance-original-imag8f5636wzwhah.jpeg?q=70,₹723,,,https://www.flipkart.com/search?q=spiritual+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=23,spiritual
The World Behind,"English, Paperback, Pereira Cindy",https://rukminim1.flixcart.com/image/612/612/xif0q/book/g/k/j/the-world-behind-original-imagk6zzjfhkz6zn.jpeg?q=70,₹99,,,https://www.flipkart.com/search?q=spiritual+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=23,spiritual
Meditation and Its Practice,"Telugu, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/kk76wsw0/book/e/p/f/meditation-and-its-practice-original-imafzhyjwtac7pzj.jpeg?q=70,₹135,4.2,(146),https://www.flipkart.com/search?q=spiritual+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=23,spiritual
Scanner Green Edition for Financial Accounting (Paper 6 | CMA Inter Group 1) - Including questions and solutions of December 2022 | 2022 Syllabus | New Syllabus | June 2023 Exam,"Shuchita Prakashan (P) Ltd., Prof. Arun Kumar, CA Mohit Bahal, CS (Dr.) Himanshu Srivastava",https://rukminim1.flixcart.com/image/612/612/xif0q/book/d/b/b/scanner-green-edition-for-financial-accounting-paper-6-cma-inter-original-imagmqnxzakdrxvw.jpeg?q=70,₹195,,,https://www.flipkart.com/search?q=spiritual+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=23,spiritual
KAMSUTRA,"Hindi, Sanskrit, Hardcover, DR. PARASNATH DIWEDI",https://rukminim1.flixcart.com/image/612/612/jsaocy80/book/5/4/2/kamsutra-original-imafdwa3kqmjzu3b.jpeg?q=70,₹800,4.4,(16),https://www.flipkart.com/search?q=spiritual+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=23,spiritual
Ank Jyotish Evam Bhavishyafal,"Hindi, Paperback, Anand Arun Sagar",https://rukminim1.flixcart.com/image/612/612/l3j2cnk0/book/j/e/0/-original-imagemu7uggcd9pw.jpeg?q=70,₹162,3.5,(33),https://www.flipkart.com/search?q=spiritual+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=23,spiritual
The Law of Success,"English, Hardcover, Hill Napoleon",https://rukminim1.flixcart.com/image/612/612/xif0q/book/e/t/e/the-law-of-success-original-imagkvdfqqdqmzda.jpeg?q=70,₹818,4.5,(213),https://www.flipkart.com/search?q=spiritual+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=23,spiritual
Scanner Cost Accounting (Paper 8 | Group 1) | 2022 Syllabus | June 2023 Exam,"Shuchita Prakashan (P) Ltd., Prof. Arun Kumar, CA Mohit Bahal, CS (Dr.) Himanshu Srivastava",https://rukminim1.flixcart.com/image/612/612/xif0q/book/h/z/c/scanner-cost-accounting-paper-8-group-1-2022-syllabus-june-2023-original-imagmv88p9xgmffg.jpeg?q=70,₹260,,,https://www.flipkart.com/search?q=spiritual+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=23,spiritual
Yoga- The Spiritual Path,"English, Paperback, Vivekananda Swami",https://rukminim1.flixcart.com/image/612/612/ktaeqvk0/book/6/3/k/yoga-the-spiritual-path-original-imag6z38e7njmsg8.jpeg?q=70,₹200,,,https://www.flipkart.com/search?q=spiritual+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=23,spiritual
Fear,"English, Paperback, Osho",https://rukminim1.flixcart.com/image/612/612/ki3gknk0-0/book/f/k/y/fear-original-imafxyzwdeexurtz.jpeg?q=70,₹279,4.5,(316),https://www.flipkart.com/search?q=spiritual+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=23,spiritual
The Gift of Mind to Spirit (Classic Reprint),"English, Paperback, Kulamer John",https://rukminim1.flixcart.com/image/612/612/k0plpjk0/book/2/2/7/the-gift-of-mind-to-spirit-classic-reprint-original-imafkg784usph8va.jpeg?q=70,"₹1,040",,,https://www.flipkart.com/search?q=spiritual+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=23,spiritual
The Power Of Your Subconscious Mind  - The Power of Your Subconscious Mind : Hindi Translation of International Bestseller “The Power of Your Subconscious Mind by Joseph Murphy” (Best Selling Books of All Time),"Paperback, Joseph Murphy",https://rukminim1.flixcart.com/image/612/612/krgohow0/book/4/g/6/the-power-of-your-subconscious-mind-original-imag58y9kgnwzzsh.jpeg?q=70,₹205,4.4,(757),https://www.flipkart.com/search?q=spiritual+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=23,spiritual
"Man an Open Book, or How to Know Character and Define It Literally, Especially in Relation to the Carnal and Spiritual Natures","English, Paperback, Doolittle James Seymour",https://rukminim1.flixcart.com/image/612/612/k0plpjk0/book/9/6/3/man-an-open-book-or-how-to-know-character-and-define-it-original-imafkfhqxrghfu6k.jpeg?q=70,"₹1,169",,,https://www.flipkart.com/search?q=spiritual+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=23,spiritual
The Drama of the Spiritual Life,"English, Paperback, Sears Annie Lyman",https://rukminim1.flixcart.com/image/612/612/jmqmpow0/book/0/3/9/the-drama-of-the-spiritual-life-original-imaf9kmbfpa6aghx.jpeg?q=70,"₹1,362",,,https://www.flipkart.com/search?q=spiritual+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=23,spiritual
Still the Exception,"English, Hardcover, Lee Kay Kay",https://rukminim1.flixcart.com/image/612/612/l0sgyvk0/book/4/l/k/still-the-exception-original-imagchzsypaz3hej.jpeg?q=70,"₹1,047",,,https://www.flipkart.com/search?q=spiritual+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=23,spiritual
"Zero To Mastery In Python Programming, Best Python Book For Beginners, This Python Book Covers A-Z About Programming In Python, Also Comes With Python Tricks You Should Definietly Know, Latest Edition  - Zero To Mastery In Python Programming, Best Python Book For Beginners, This Python Book Covers A-Z About Programming In Python, Also Comes With Python Tricks You Should Definietly Know, Latest Edition (Paperback, RAKESH K. YADAV, SRINIVAS ARUKONDA, MONU SINGH) with 1 Disc","Paperback, RAKESH K. YADAV, SRINIVAS ARUKONDA, MONU SINGH",https://rukminim1.flixcart.com/image/612/612/kq8dua80/book/v/f/2/zero-to-mastery-in-python-programming-best-python-book-for-original-imag4ab2gzadhskq.jpeg?q=70,₹325,4.2,(280),https://www.flipkart.com/search?q=spiritual+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=23,spiritual
