book_title,author,img,price,ratings,no_of_purchase,url,genre
Social Anthropology and Human Origins,"English, Paperback, Barnard Alan",https://rukminim1.flixcart.com/image/612/612/k8t3jbk0/book/2/9/9/social-anthropology-and-human-origins-original-imafqqazqhscgnwb.jpeg?q=70,"₹2,412",,,https://www.flipkart.com/search?q=biology+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=22,biology
Modulation of Membrane-Protein Interactions Applied to Whey Fractionation,"English, Paperback, Almecija M Carmen",https://rukminim1.flixcart.com/image/612/612/k05ljm80/book/7/4/2/modulation-of-membrane-protein-interactions-applied-to-whey-original-imafkysvgehbkgvn.jpeg?q=70,"₹2,229",,,https://www.flipkart.com/search?q=biology+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=22,biology
Marsupials,"English, Hardcover, unknown",https://rukminim1.flixcart.com/image/612/612/kuzuoi80/book/q/p/v/marsupials-original-imag7z9fb8gnrgyj.jpeg?q=70,"₹10,961",,,https://www.flipkart.com/search?q=biology+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=22,biology
Objective Ncert at Your Fingertips for Neet-Aiims-Biology,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/kw104nk0/book/j/o/h/mtg-objective-ncert-at-your-fingertips-for-neet-aiims-biology-original-imag8snehh9ebzz3.jpeg?q=70,₹675,4.5,"(9,376)",https://www.flipkart.com/search?q=biology+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=22,biology
"Lay Sermons, Addresses and Reviews","English, Paperback, Huxley Thomas Henry",https://rukminim1.flixcart.com/image/612/612/ki96c280-0/book/r/k/y/lay-sermons-addresses-and-reviews-original-imafy2p62vxzmhkn.jpeg?q=70,"₹2,614",,,https://www.flipkart.com/search?q=biology+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=22,biology
Bees and Wasps,"English, Paperback, Latter Oswald H.",https://rukminim1.flixcart.com/image/612/612/ki96c280-0/book/s/y/l/bees-and-wasps-original-imafy3cfwdsdvsrt.jpeg?q=70,"₹1,488",,,https://www.flipkart.com/search?q=biology+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=22,biology
Ethical Challenges in the Behavioral and Brain Sciences,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/jp8ngcw0-1/book/7/3/5/ethical-challenges-in-the-behavioral-and-brain-sciences-original-imafbjymhmvyprv4.jpeg?q=70,"₹1,014",,,https://www.flipkart.com/search?q=biology+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=22,biology
Objective Ncert at Your Fingertips for Neet-Aiims - Biology,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/jvtujrk0/book/7/8/9/mtg-objective-ncert-at-your-fingertips-biology-2019-20-original-imafgnaukf9sjfzu.jpeg?q=70,₹711,4.6,"(37,345)",https://www.flipkart.com/search?q=biology+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=22,biology
Anthropological Genetics,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/k0r15e80/book/9/7/3/anthropological-genetics-original-imafkheyhfbwkjxk.jpeg?q=70,"₹5,731",,,https://www.flipkart.com/search?q=biology+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=22,biology
Causes and Environmental Implications of Increased UV-B Radiation,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/ki4w0i80-0/book/r/e/y/causes-and-environmental-implications-of-increased-uv-b-original-imafxzqgvzvccnvn.jpeg?q=70,"₹1,021",,,https://www.flipkart.com/search?q=biology+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=22,biology
