book_title,author,img,price,ratings,no_of_purchase,url,genre
Verity Fairy: Sleeping Beauty,"English, Paperback, Wakeman Caroline",https://rukminim1.flixcart.com/image/612/612/kp2y2kw0/book/5/g/j/verity-fairy-sleeping-beauty-original-imag3eaaw3cft2c3.jpeg?q=70,₹565,,,https://www.flipkart.com/search?q=science+fiction+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=20,science fiction
Bedtime Stories: Incredible Irish Tales from the Past,"English, Hardcover, Pierce Rachel",https://rukminim1.flixcart.com/image/612/612/xif0q/book/r/z/o/bedtime-stories-incredible-irish-tales-from-the-past-original-imaghh93eegr9u52.jpeg?q=70,"₹1,766",,,https://www.flipkart.com/search?q=science+fiction+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=20,science fiction
Mortal Engines,"English, Paperback, Reeve Philip",https://rukminim1.flixcart.com/image/612/612/l3vxbbk0/book/a/9/m/mortal-engines-original-imagewfx7hhnahdc.jpeg?q=70,₹277,4.7,(32),https://www.flipkart.com/search?q=science+fiction+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=20,science fiction
Jeevani Dr. A P J Abudul Kalam,"Hindi, Paperback, Chand",https://rukminim1.flixcart.com/image/612/612/l3929ow0/book/p/0/h/jeevani-dr-a-p-j-abudul-kalam-original-imageexfpst3y5ze.jpeg?q=70,₹169,4.3,(20),https://www.flipkart.com/search?q=science+fiction+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=20,science fiction
Wings,"English, Paperback, Pike Aprilynne",https://rukminim1.flixcart.com/image/612/612/xif0q/book/k/e/w/wings-original-imagkgbdahjnchqr.jpeg?q=70,₹529,4,(4),https://www.flipkart.com/search?q=science+fiction+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=20,science fiction
Exploring Science – 5,"Paperback, Manoj Publication editorial board",https://rukminim1.flixcart.com/image/612/612/xif0q/regionalbooks/x/h/u/exploring-science-5-original-imagnhy3bfybdsq9.jpeg?q=70,₹450,,,https://www.flipkart.com/search?q=science+fiction+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=20,science fiction
The Hitchhiker's Guide To The Galaxy,"English, Hardcover, Adams Douglas",https://rukminim1.flixcart.com/image/612/612/xif0q/book/q/o/f/the-hitchhiker-s-guide-to-the-galaxy-original-imagkgngtwcs7ggn.jpeg?q=70,₹443,4.4,(241),https://www.flipkart.com/search?q=science+fiction+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=20,science fiction
Beyond Good and Evil,"English, Paperback, Nietzsche Friedrich",https://rukminim1.flixcart.com/image/612/612/xif0q/book/x/b/a/beyond-good-and-evil-original-imafb8ugdc8wqmqh.jpeg?q=70,₹169,4.4,(362),https://www.flipkart.com/search?q=science+fiction+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=20,science fiction
Ram,"Hindi, Paperback, Nagesh Shri",https://rukminim1.flixcart.com/image/612/612/l1zc6fk0/book/i/b/n/ram-original-imagdez5hk8mxfmc.jpeg?q=70,₹465,,,https://www.flipkart.com/search?q=science+fiction+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=20,science fiction
Brave New World,"English, Paperback, Huxley Aldous",https://rukminim1.flixcart.com/image/612/612/kufuikw0/book/n/k/i/brave-new-world-original-imag7k6z8ncsrj38.jpeg?q=70,₹349,4.6,(681),https://www.flipkart.com/search?q=science+fiction+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=20,science fiction
