book_title,author,img,price,ratings,no_of_purchase,url,genre
Enzymatic Transformation,"English, Paperback, Divakar Soundar",https://rukminim1.flixcart.com/image/612/612/k0o69ow0/book/5/6/1/enzymatic-transformation-original-imafkf8z4bwa3hre.jpeg?q=70,"₹13,749",,,https://www.flipkart.com/search?q=chemistry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,chemistry
Topological States on Interfaces Protected by Symmetry,"English, Paperback, Takahashi Ryuji",https://rukminim1.flixcart.com/image/612/612/k0o69ow0/book/1/7/7/topological-states-on-interfaces-protected-by-symmetry-original-imafkf99zc84cwas.jpeg?q=70,"₹7,279",,,https://www.flipkart.com/search?q=chemistry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,chemistry
Metalation of Azines and Diazines,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/kidgnm80-0/book/w/w/h/metalation-of-azines-and-diazines-original-imafy6zcpf69veub.jpeg?q=70,"₹20,221",,,https://www.flipkart.com/search?q=chemistry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,chemistry
Objective Ncert at Your Fingertips for Neet-Aiims-Chemistry,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/kw104nk0/book/2/6/l/mtg-objective-ncert-at-your-fingertips-for-neet-aiims-chemistry-original-imag8snejsvfuzs7.jpeg?q=70,₹540,4.5,"(5,261)",https://www.flipkart.com/search?q=chemistry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,chemistry
Daily Practice Problems for Energetics & Equilibrium (Chemistry Vol-2) 2020,"English, Paperback, Gupta R.K.",https://rukminim1.flixcart.com/image/612/612/jvwpfgw0/book/4/1/8/daily-practice-problems-for-energetics-equilibrium-chemistry-vol-original-imafgpqrghhqgdye.jpeg?q=70,₹225,4.8,(48),https://www.flipkart.com/search?q=chemistry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,chemistry
Hydrofunctionalization,"English, Hardcover, unknown",https://rukminim1.flixcart.com/image/612/612/jox7xjk0-1/book/3/4/5/hydrofunctionalization-original-imafba3hp2kznwhg.jpeg?q=70,"₹19,040",,,https://www.flipkart.com/search?q=chemistry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,chemistry
The Exploration of Supramolecular Systems and Nanostructures by Photochemical Techniques,"English, Hardcover, unknown",https://rukminim1.flixcart.com/image/612/612/kjkbv680-0/book/z/p/s/the-exploration-of-supramolecular-systems-and-nanostructures-by-original-imafz3d2kehk6dwe.jpeg?q=70,"₹12,116",,,https://www.flipkart.com/search?q=chemistry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,chemistry
"ALLEN SCORE 10 Test Papers with Solutions (Paper 1 & 2) for JEE Advanced 2023 in English | Physics, Chemistry & Mathematics","Paperback, ALLEN Expert faculties, ALLEN Career Institute Kota",https://rukminim1.flixcart.com/image/612/612/xif0q/book/z/h/m/allen-score-10-test-papers-with-solutions-paper-1-2-for-jee-original-imagzyhzdhkcvggc.jpeg?q=70,₹299,5,(4),https://www.flipkart.com/search?q=chemistry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,chemistry
MTG Prep Guide CUET (UG) Common University Entrance Test Chapterwise Question Bank Chemistry With Practice Papers | Section-II Domain Entrance Exam Preparation Book 2023,"Paperback, MTG Editorial Board",https://rukminim1.flixcart.com/image/612/612/xif0q/book/e/4/r/mtg-prep-guide-cuet-ug-common-university-entrance-test-original-imagmsz5rryayuvx.jpeg?q=70,₹161,4.3,(13),https://www.flipkart.com/search?q=chemistry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,chemistry
( Chemistry ) Quantum Mechanics and Analytical Techniques. U.P State NEP B.SC 4th Semester English Medium book,"Paperback, Dr. Shailendra Singh , Dr. Sher Singh Katariya , Dr. Rajan kumar Verma",https://rukminim1.flixcart.com/image/612/612/xif0q/book/d/3/x/chemistry-quantum-mechanics-and-analytical-techniques-original-imagn2fyahnqbz7p.jpeg?q=70,₹331,,,https://www.flipkart.com/search?q=chemistry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,chemistry
Advanced Oxidation Processes in Dye-Containing Wastewater,"English, Hardcover, unknown",https://rukminim1.flixcart.com/image/612/612/l2tcfbk0/book/l/o/p/advanced-oxidation-processes-in-dye-containing-wastewater-original-image2hc6gushs4y.jpeg?q=70,"₹9,911",,,https://www.flipkart.com/search?q=chemistry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,chemistry
Combo-Lakhmir Singh - Class 9th - Physics + Chemistry - Set Of 2 Books - 2023-24,"Paperback, Lakhmir SIngh, Manjit Kaur",https://rukminim1.flixcart.com/image/612/612/xif0q/regionalbooks/e/h/u/combo-lakhmir-singh-class-9th-physics-chemistry-set-of-2-books-original-imagzzyhxhhtjwpz.jpeg?q=70,"₹1,265",,,https://www.flipkart.com/search?q=chemistry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,chemistry
Nanosensor Technologies for Environmental Monitoring,"English, Hardcover, unknown",https://rukminim1.flixcart.com/image/612/612/kdhphu80/book/1/5/8/nanosensor-technologies-for-environmental-monitoring-original-imafudkyjsghsheh.jpeg?q=70,"₹13,215",,,https://www.flipkart.com/search?q=chemistry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,chemistry
Ophiolite Genesis and Evolution of the Oceanic Lithosphere,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/k0jvy4w0/book/5/9/3/ophiolite-genesis-and-evolution-of-the-oceanic-lithosphere-original-imafjrm7vsnnnvnq.jpeg?q=70,"₹7,279",,,https://www.flipkart.com/search?q=chemistry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,chemistry
Die Herleitung biologischer Hauptsatze,"German, Paperback, Hopp Vollrath",https://rukminim1.flixcart.com/image/612/612/k0jvy4w0/book/6/2/4/die-herleitung-biologischer-haupts-tze-original-imafkbfpfjpsgsv9.jpeg?q=70,"₹3,234",,,https://www.flipkart.com/search?q=chemistry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,chemistry
MODERNS ABC OF PRACTICAL CHEMISTRY CLASS-11 (E),"Hardcover, S. Kiran",https://rukminim1.flixcart.com/image/612/612/kw2fki80/book/h/i/q/moderns-abc-of-practical-chemistry-class-11-e-original-imag8tmgpxrzvqdv.jpeg?q=70,₹350,4.8,(8),https://www.flipkart.com/search?q=chemistry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,chemistry
Diagenese klastischer Sedimente,"German, Paperback, Hesse Reinhard",https://rukminim1.flixcart.com/image/612/612/ktlu9ow0/book/b/l/6/diagenese-klastischer-sedimente-original-imag6wvk6gpbshgz.jpeg?q=70,"₹3,639",,,https://www.flipkart.com/search?q=chemistry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,chemistry
Metabolomics,"English, Hardcover, unknown",https://rukminim1.flixcart.com/image/612/612/k1mgu4w0/book/8/7/8/metabolomics-original-imafk6dr2mqzye32.jpeg?q=70,"₹16,613",,,https://www.flipkart.com/search?q=chemistry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,chemistry
Technical chemists' handbook. Tables and methods of analysis for manufacturers of inorganic chemical products,"English, Paperback, Lunge George",https://rukminim1.flixcart.com/image/612/612/kgpg5u80/book/2/8/9/technical-chemists-handbook-tables-and-methods-of-analysis-for-original-imafwvpfcznynpht.jpeg?q=70,₹442,,,https://www.flipkart.com/search?q=chemistry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,chemistry
Isc Chemistry Practical Xi-Xii,"English, Paperback, Dr. H. C. Srivastava",https://rukminim1.flixcart.com/image/612/612/l4pxk7k0/book/e/x/z/isc-chemistry-practical-xi-xii-original-imagfkfxnmvz6exz.jpeg?q=70,₹142,4.3,(3),https://www.flipkart.com/search?q=chemistry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,chemistry
Protein-Ligand Interactions,"English, Hardcover, unknown",https://rukminim1.flixcart.com/image/612/612/kfpq5jk0/book/9/6/8/protein-ligand-interactions-original-imafw3hfmwhrdwdy.jpeg?q=70,"₹14,867",,,https://www.flipkart.com/search?q=chemistry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,chemistry
Protein-Ligand Interactions,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/l1xwqkw0/book/w/r/y/protein-ligand-interactions-original-imagddhuj25gwjt8.jpeg?q=70,"₹11,251",,,https://www.flipkart.com/search?q=chemistry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,chemistry
Natural Nanogold,"English, Paperback, Osovetsky Boris",https://rukminim1.flixcart.com/image/612/612/k070zgw0/book/5/7/7/natural-nanogold-original-imafkfhbhg5f882u.jpeg?q=70,"₹9,520",,,https://www.flipkart.com/search?q=chemistry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,chemistry
Icse Chemistry Lab Manual Ix,"English, Paperback, Dr. Ajaya Baboo",https://rukminim1.flixcart.com/image/612/612/book/1/0/2/icse-chemistry-lab-manual-ix-original-imae7rwyfzvzdx2m.jpeg?q=70,₹237,,,https://www.flipkart.com/search?q=chemistry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,chemistry
"Indikatoren fur die Messung von Forschung, Entwicklung und Innovation","German, Paperback, Kladroba Andreas",https://rukminim1.flixcart.com/image/612/612/kixgtjk0-0/book/1/c/z/indikatoren-fur-die-messung-von-forschung-entwicklung-und-original-imafym59jh7hgfhy.jpeg?q=70,"₹3,461",,,https://www.flipkart.com/search?q=chemistry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,chemistry
Concise Dictionary Of Chemistry (Pocket Size),"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/l3j2cnk0/book/6/y/4/-original-imagemu7bnebh5a8.jpeg?q=70,₹122,3.7,(14),https://www.flipkart.com/search?q=chemistry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,chemistry
"Objective Chemistry for NEET Vol.1, 2nd Edition by Pearson","English, Paperback, A.K. Singhal",https://rukminim1.flixcart.com/image/612/612/jkr6p3k0/book/2/6/2/objective-chemistry-for-neet-vol-1-2nd-edition-by-pearson-original-imaf8feuy25awtdk.jpeg?q=70,₹495,4.4,(33),https://www.flipkart.com/search?q=chemistry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,chemistry
Fundamentals of Chemistry 10 (CBSE),"Paperback, Bhashita Educational Services",https://rukminim1.flixcart.com/image/612/612/xif0q/book/k/x/p/fundamentals-of-chemistry-10-cbse-original-imagk257z8tmum5k.jpeg?q=70,₹585,,,https://www.flipkart.com/search?q=chemistry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,chemistry
Surfactants in Solution  - Volume 7,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/jon7ukw0/book/8/6/1/surfactants-in-solution-original-imafbfnqtpqxnyku.jpeg?q=70,"₹6,058",,,https://www.flipkart.com/search?q=chemistry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,chemistry
Biological Approaches in Dye-Containing Wastewater,"English, Hardcover, unknown",https://rukminim1.flixcart.com/image/612/612/l1dwknk0/book/r/4/v/biological-approaches-in-dye-containing-wastewater-original-imagcyzkwqsn7yxj.jpeg?q=70,"₹9,911",,,https://www.flipkart.com/search?q=chemistry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,chemistry
Analytical Techniques and Methods for Biomass,"English, Hardcover, unknown",https://rukminim1.flixcart.com/image/612/612/kk4c13k0/book/7/l/q/analytical-techniques-and-methods-for-biomass-original-imafzjehjucztc8g.jpeg?q=70,"₹9,911",,,https://www.flipkart.com/search?q=chemistry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,chemistry
Fundamentals of Chemistry 9 (CBSE),"Paperback, Bhashita Educational Services",https://rukminim1.flixcart.com/image/612/612/xif0q/book/5/6/j/fundamentals-of-chemistry-9-cbse-original-imagk254zgcwumsz.jpeg?q=70,₹550,,,https://www.flipkart.com/search?q=chemistry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,chemistry
Radiation Effects in Polymeric Materials,"English, Hardcover, unknown",https://rukminim1.flixcart.com/image/612/612/k0r15e80/book/6/9/5/radiation-effects-in-polymeric-materials-original-imafkgfztvqcq9hm.jpeg?q=70,"₹10,737",,,https://www.flipkart.com/search?q=chemistry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,chemistry
System-Materials Nanoarchitectonics,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/l1nwnm80/book/o/u/c/system-materials-nanoarchitectonics-original-imagd6ntdjvemxgj.jpeg?q=70,"₹8,654",,,https://www.flipkart.com/search?q=chemistry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,chemistry
Genesis of Diamonds and Associated Phases,"English, Paperback, Litvin Yuriy A.",https://rukminim1.flixcart.com/image/612/612/jkcwakw0/book/1/8/2/genesis-of-diamonds-and-associated-phases-original-imaf7q4kdcbbjknq.jpeg?q=70,"₹9,520",,,https://www.flipkart.com/search?q=chemistry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,chemistry
MODERNS ABC OF PRACTICAL CHEMISTRY CLASS-12 (E),"Hardcover, S. Kiran",https://rukminim1.flixcart.com/image/612/612/kw2fki80/book/v/v/h/moderns-abc-of-practical-chemistry-class-12-e-original-imag8tmgzjwzz8rs.jpeg?q=70,₹350,4.5,(13),https://www.flipkart.com/search?q=chemistry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,chemistry
Integrated Natural Resources Research,"English, Hardcover, unknown",https://rukminim1.flixcart.com/image/612/612/krqoknk0/book/8/k/b/integrated-natural-resources-research-original-imag5gvc2nenjyhc.jpeg?q=70,"₹10,737",,,https://www.flipkart.com/search?q=chemistry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,chemistry
