book_title,author,img,price,ratings,no_of_purchase,url,genre
Poly-trap,"English, Hardcover, Nita Ganguly",https://rukminim1.flixcart.com/image/612/612/book/9/3/4/poly-trap-original-imaemf3gurhug52f.jpeg?q=70,₹128,3.6,(5),https://www.flipkart.com/search?q=horror+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,horror
It's Only a Nightmare,"English, Paperback, Stine R. L.",https://rukminim1.flixcart.com/image/612/612/jpodaq80/book/8/5/9/it-s-only-a-nightmare-original-imafbusdwynsymqb.jpeg?q=70,₹188,4,(37),https://www.flipkart.com/search?q=horror+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,horror
Mishan Mangal Satya Ki Khel ?,"Marathi, Paperback, Jagannath Damodar Tilak",https://rukminim1.flixcart.com/image/612/612/jox7xjk0/book/2/2/4/mishan-mangal-satya-ki-khel-original-imafb9x56mnrqxpp.jpeg?q=70,₹230,,,https://www.flipkart.com/search?q=horror+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,horror
Frankenstein,"English, Paperback, Shelley Mary",https://rukminim1.flixcart.com/image/612/612/xif0q/book/a/9/w/frankenstein-original-imafb9t9pxfwzzhb.jpeg?q=70,₹169,4.5,"(2,912)",https://www.flipkart.com/search?q=horror+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,horror
Going for Stone,"English, Paperback, Gross Philip",https://rukminim1.flixcart.com/image/612/612/jpinjbk0/book/0/5/8/going-for-stone-original-imafbqm6hh9mkzsz.jpeg?q=70,₹217,,,https://www.flipkart.com/search?q=horror+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,horror
Critical Approaches to Horror Comic Books,"English, Hardcover, unknown",https://rukminim1.flixcart.com/image/612/612/xif0q/book/d/7/v/critical-approaches-to-horror-comic-books-original-imaggmj4grzw5e3p.jpeg?q=70,"₹13,098",,,https://www.flipkart.com/search?q=horror+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,horror
A Road Trip to Bhangarh,"English, Paperback, Murad",https://rukminim1.flixcart.com/image/612/612/kq5iykw0/book/l/i/v/a-road-trip-to-bhangarh-original-imag47zxykt9wqbg.jpeg?q=70,₹220,4.7,(3),https://www.flipkart.com/search?q=horror+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,horror
The Dead Woman Writing,"English, Paperback, Pillai Rajat",https://rukminim1.flixcart.com/image/612/612/l23mhzk0/book/i/0/x/the-dead-woman-writing-original-imagdgphcsggysaw.jpeg?q=70,₹140,4.4,(140),https://www.flipkart.com/search?q=horror+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,horror
Mandharayakshi / മന്ദാരയക്ഷി,"Malayalam, Paperback, Narayanan Vinod",https://rukminim1.flixcart.com/image/612/612/xif0q/book/x/u/n/mandharayakshi-original-imagm63hbf5g9dj6.jpeg?q=70,₹214,,,https://www.flipkart.com/search?q=horror+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,horror
The Secrets of the Dark,"English, Paperback, Chakrabarti Arka",https://rukminim1.flixcart.com/image/612/612/book/9/0/9/the-secrets-of-the-dark-the-debt-of-blood-is-never-repaid-original-imadgrtdee7yzmrh.jpeg?q=70,₹185,4.2,(62),https://www.flipkart.com/search?q=horror+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,horror
The Curse,"English, Paperback, Mistry Saumik",https://rukminim1.flixcart.com/image/612/612/kg8avm80/book/2/9/7/the-curse-original-imafwhsgb874zyfc.jpeg?q=70,₹189,,,https://www.flipkart.com/search?q=horror+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,horror
Three Ghost Stories,"English, Paperback, Dickens Charles",https://rukminim1.flixcart.com/image/612/612/kcc9q4w0/book/3/2/4/three-ghost-stories-original-imafthkrh6nzqggs.jpeg?q=70,₹125,5,(4),https://www.flipkart.com/search?q=horror+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,horror
Topper,"English, Paperback, Smith Thorne",https://rukminim1.flixcart.com/image/612/612/kxxl9jk0/book/y/s/e/topper-a-ribald-adventure-original-imaga9z6yqjwftca.jpeg?q=70,₹178,,,https://www.flipkart.com/search?q=horror+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,horror
Haunted Horse-Kipling's Greatest Ghost Stories  - Kipling's Greatest Ghost Stories,"English, Paperback, Kipling Rudyard",https://rukminim1.flixcart.com/image/612/612/jc0ttow0-2/book/7/0/3/the-haunted-horse-original-imaff98nesfhfqg6.jpeg?q=70,₹190,,,https://www.flipkart.com/search?q=horror+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,horror
Velichchamatra nizhalkal / வெளிச்சமற்ற நிழல்கள்,"Tamil, Paperback, Arul J",https://rukminim1.flixcart.com/image/612/612/xif0q/book/y/y/u/velichchamatra-nizhalkal-original-imagkcg3ztnxjbhf.jpeg?q=70,₹278,,,https://www.flipkart.com/search?q=horror+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,horror
The Invisible Man,"English, Paperback, Wells H G",https://rukminim1.flixcart.com/image/612/612/xif0q/book/a/y/p/the-invisible-man-original-imagkkshagkaxz2p.jpeg?q=70,₹143,4.6,(62),https://www.flipkart.com/search?q=horror+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,horror
Frankly Spooking,"English, Paperback, Muliya Sriramana",https://rukminim1.flixcart.com/image/612/612/kx7vc7k0/book/g/h/f/frankly-spooking-original-imag9q56b3yyhngs.jpeg?q=70,₹239,4.4,(29),https://www.flipkart.com/search?q=horror+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,horror
Akbar-Birbal & The Haunted Gurukul,"English, Paperback, Rao Apeksha",https://rukminim1.flixcart.com/image/612/612/l3dcl8w0/book/o/m/l/akbar-birbal-the-haunted-gurukul-original-imageg27ghuqqn5k.jpeg?q=70,₹188,,,https://www.flipkart.com/search?q=horror+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,horror
White Smoke,"English, Hardcover, Jackson Tiffany D",https://rukminim1.flixcart.com/image/612/612/kn4xhu80/book/t/h/r/white-smoke-original-imagfvs6re6qzfmn.jpeg?q=70,₹649,,,https://www.flipkart.com/search?q=horror+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,horror
Some Collected Horror Thrilling Story From Famous Authors || Sera Aloukik Galpa,"Hardcover, Bengali, Aditya Pustakalaya",https://rukminim1.flixcart.com/image/612/612/l3nco7k0/regionalbooks/f/6/2/some-collected-horror-thrilling-story-from-famous-authors-sera-original-imagepw4phkgvbcg.jpeg?q=70,₹150,,,https://www.flipkart.com/search?q=horror+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,horror
The Security Breach Files (Five Nights at Freddy's),"English, Paperback, Cawthon Scott",https://rukminim1.flixcart.com/image/612/612/xif0q/book/y/3/j/the-security-breach-files-five-nights-at-freddy-s-original-imagewf5wdgyagxv.jpeg?q=70,₹301,,,https://www.flipkart.com/search?q=horror+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,horror
Secret Seven  - Mystery of the Skull,"English, Paperback, Butchart Pamela",https://rukminim1.flixcart.com/image/612/612/jped7rk0/book/7/4/5/secret-seven-mystery-of-the-skull-original-imafbngbh8kyfpp7.jpeg?q=70,₹147,4.6,(182),https://www.flipkart.com/search?q=horror+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,horror
Christ and Horrors,"English, Hardcover, Adams Marilyn McCord",https://rukminim1.flixcart.com/image/612/612/k8q8nm80/book/8/2/8/current-issues-in-theology-christ-and-horrors-the-coherence-of-original-imafqzfsnvxyczwd.jpeg?q=70,"₹6,838",,,https://www.flipkart.com/search?q=horror+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,horror
Dracula,"English, Paperback, Stoker Bram",https://rukminim1.flixcart.com/image/612/612/kcc9q4w0/book/8/4/3/dracula-original-imafthxf2w9j92uy.jpeg?q=70,₹478,4.5,"(2,138)",https://www.flipkart.com/search?q=horror+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,horror
Naan Unakkanaval / நான் உனக்கானவள்  - I'm Yours,"Tamil, Paperback, Baskar",https://rukminim1.flixcart.com/image/612/612/xif0q/book/n/u/3/naan-unakkanaval-original-imagjwfy6fafmg4z.jpeg?q=70,₹181,,,https://www.flipkart.com/search?q=horror+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,horror
Attack of the Mutant,"English, Paperback, Stine R. L.",https://rukminim1.flixcart.com/image/612/612/jpodaq80/book/5/5/1/attack-of-the-mutant-original-imafbuqnhrr8f6bn.jpeg?q=70,₹188,4.6,(19),https://www.flipkart.com/search?q=horror+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,horror
The Chinese Parrot,"English, Paperback, Biggers Earl Derr",https://rukminim1.flixcart.com/image/612/612/kpsnzww0/book/z/4/f/the-chinese-parrot-original-imag3yduytz7gggh.jpeg?q=70,₹372,,,https://www.flipkart.com/search?q=horror+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,horror
A Spine-Chilling Collection Of Fear-Inducing Horror And Supernatural Stories || Kishore Bhoutik Samagra Akhanda || Hemendra Kumar Roy,"Hardcover, Bengali, Hemendra Kumar Roy",https://rukminim1.flixcart.com/image/612/612/xif0q/regionalbooks/x/l/i/a-spine-chilling-collection-of-fear-inducing-horror-and-original-imagnsuvfymubpwg.jpeg?q=70,₹799,,,https://www.flipkart.com/search?q=horror+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,horror
Here to There,"English, Paperback, Dr Emmanuel Anthony Das",https://rukminim1.flixcart.com/image/612/612/ktlu9ow0/book/v/g/u/here-to-there-original-imag6wkhf6vexqf6.jpeg?q=70,₹680,,,https://www.flipkart.com/search?q=horror+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,horror
"Curious, If True Strange Tales","English, Paperback, Gaskell Elizabeth Cleghorn",https://rukminim1.flixcart.com/image/612/612/kpsnzww0/book/l/q/i/curious-if-true-strange-tales-original-imag3xsqub2ahtgx.jpeg?q=70,₹389,,,https://www.flipkart.com/search?q=horror+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,horror
The Beetle,"English, Paperback, Marsh Richard",https://rukminim1.flixcart.com/image/612/612/xif0q/book/g/t/r/the-beetle-original-imaghy3fjzfpyz6z.jpeg?q=70,₹318,3.8,(5),https://www.flipkart.com/search?q=horror+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=21,horror
