book_title,author,img,price,ratings,no_of_purchase,url,genre
The Witness for the Prosecution,"English, Paperback, Christie Agatha",https://rukminim1.flixcart.com/image/612/612/xif0q/book/z/i/0/the-witness-for-the-prosecution-original-imaggmfjddwqz2a9.jpeg?q=70,₹292,4.5,(33),https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,short stories
The Best of Roald Dahl,"English, Paperback, Dahl Roald",https://rukminim1.flixcart.com/image/612/612/xif0q/book/5/f/6/the-best-of-roald-dahl-original-imagjw444fvw6w7m.jpeg?q=70,₹200,4.5,(156),https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,short stories
Northanger Abbey,"English, Paperback, Austen Jane",https://rukminim1.flixcart.com/image/612/612/kpsnzww0/book/w/g/8/northanger-abbey-original-imag3xwzmfs7rgqb.jpeg?q=70,₹383,4.4,(364),https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,short stories
Invisible Pain  - The cry of nature!!!,"English, Paperback, Praveena",https://rukminim1.flixcart.com/image/612/612/book/5/4/1/invisible-pain-original-imaefar8b3afzah2.jpeg?q=70,₹110,4.1,(168),https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,short stories
Snow in Love,"English, Paperback, de la Cruz Melissa",https://rukminim1.flixcart.com/image/612/612/xif0q/book/u/8/r/snow-in-love-original-imagkrrhme96vggy.jpeg?q=70,₹232,,,https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,short stories
Kalakabhinna,"Marathi, Paperback, CHANDORKAR SWATI",https://rukminim1.flixcart.com/image/612/612/ktd9mkw0/book/g/n/9/kalakabhinna-original-imag6pxvxjgkresg.jpeg?q=70,₹180,,,https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,short stories
Vimukta,"Marathi, Paperback, MORE DADASAHEB",https://rukminim1.flixcart.com/image/612/612/kt1u3rk0/book/z/c/4/vimukta-original-imag6hqheq8d2zhg.jpeg?q=70,₹130,,,https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,short stories
"Blossom Moral Story Book For Kids 3 Years To 7 Years Old In English | Stories With Pictures | Best Bedtime Children Story Book Baby | Short Stories For Infants, Toddlers | Book A & B | Set Of 2","Paperback, Target Publications",https://rukminim1.flixcart.com/image/612/612/xif0q/regionalbooks/j/a/x/blossom-moral-story-book-for-kids-3-years-to-7-years-old-in-original-imagnz76faxgnc6y.jpeg?q=70,₹259,,,https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,short stories
Mrugajalatil Kalya,"Marathi, Paperback, KHANDEKAR V. S.",https://rukminim1.flixcart.com/image/612/612/ktd9mkw0/book/r/i/v/mrugjalatil-kalya-original-imag6pxtqkdqqfuw.jpeg?q=70,₹120,,,https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,short stories
How to Pronounce Knife,"English, Paperback, Thammavongsa Souvankham",https://rukminim1.flixcart.com/image/612/612/xif0q/book/e/c/g/how-to-pronounce-knife-original-imagjwdw3gygazhe.jpeg?q=70,₹315,,,https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,short stories
Malgudi Dinagalu.,"Kannada, Paperback, Narayan R. K.",https://rukminim1.flixcart.com/image/612/612/jpu324w0/book/8/8/7/malgudi-dinagalu-original-imafbyykrtd53qhy.jpeg?q=70,₹290,4.4,(520),https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,short stories
Premchand Ki Shreshtha Kahaniyan,"Hindi, Hardcover, Sharma Mahesh Dutt",https://rukminim1.flixcart.com/image/612/612/kiqbma80-0/book/t/a/l/premchand-ki-shreshtha-kahaniyan-original-imafygq6hajeekkf.jpeg?q=70,₹290,4.2,(37),https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,short stories
The Enchanted April,"English, Paperback, Von Arnim Elizabeth",https://rukminim1.flixcart.com/image/612/612/kt39jm80/book/u/h/v/the-enchanted-april-original-imag6hs4zhvsymgq.jpeg?q=70,₹462,4,(3),https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,short stories
The Inimitable Jeeves,"English, Paperback, Wodehouse P G",https://rukminim1.flixcart.com/image/612/612/xif0q/book/k/i/z/the-inimitable-jeeves-original-imagmy657rrhwkqd.jpeg?q=70,₹200,,,https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,short stories
Deserter: Junji Ito Story Collection,"English, Hardcover, Ito Junji",https://rukminim1.flixcart.com/image/612/612/ks99aq80/book/c/d/m/deserter-original-imag5uzjqn5qjqty.jpeg?q=70,"₹1,279",,,https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,short stories
Souvenir' English Story World book for kids (A Set of 10 Moral Story Books)||160 Total Pages | Illustrated Stories  - Short stories book for Children 3+ years,"Paperback, Souvenir Publishers",https://rukminim1.flixcart.com/image/612/612/ktx9si80/book/s/z/b/souvenir-english-story-world-book-for-kids-a-set-of-10-moral-original-imag75ztayfdp8zv.jpeg?q=70,₹274,4.3,(43),https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,short stories
Dadi Amma Kahen Kahani  - Best Stories Book to Read: Bestseller Book by Sudha Murty,"Hindi, Book, Murthy Sudha",https://rukminim1.flixcart.com/image/612/612/kiqbma80-0/book/b/m/t/dadi-amma-kahen-kahani-original-imafygq7eageqvfg.jpeg?q=70,₹193,4.3,(106),https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,short stories
First Love,"English, Paperback, Turgenev Ivan Sergeevich",https://rukminim1.flixcart.com/image/612/612/xif0q/book/q/m/n/first-love-original-imagjxddnrgzeyqw.jpeg?q=70,₹159,,,https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,short stories
Premchand Ki Shreshtha Kahaniyan,"Hindi, Paperback, Sharma Mahesh Dutt",https://rukminim1.flixcart.com/image/612/612/kiqbma80-0/book/e/f/c/premchand-ki-shreshtha-kahaniyan-original-imafygqcdjaxs4jy.jpeg?q=70,₹213,4.2,(37),https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,short stories
The Art of War  - The Art of War : International Bestseller “The Art of War by Sun Tzu” (Best Selling Books of All Time),"English, Hardcover, Tzu Sun",https://rukminim1.flixcart.com/image/612/612/kiqbma80-0/book/z/y/e/the-art-of-war-original-imafygqc5kuggg5y.jpeg?q=70,₹193,4.4,"(7,130)",https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,short stories
Story book : The Story of Tenali Raman and the Cat : Tenali Raman Stories,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/jxdkpzk0/book/4/7/1/tenali-raman-stories-the-story-of-tenali-raman-and-the-cat-original-imafhuzyg3dzyukd.jpeg?q=70,₹99,,,https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,short stories
Moral Tales of Hitopdesh : Colourful Illustrated Story Book/ Story Book for Kids,"English, Paperback, Verma Priyanka",https://rukminim1.flixcart.com/image/612/612/xif0q/book/g/8/m/story-book-for-kids-witty-moral-stories-of-hitopdesh-original-imagkcq6uezghpzh.jpeg?q=70,₹125,,,https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,short stories
Can Such Things Be?,"English, Paperback, Bierce Ambrose",https://rukminim1.flixcart.com/image/612/612/ksw4ccw0/book/c/j/w/can-such-things-be-original-imag6cupsuygjszf.jpeg?q=70,₹391,,,https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,short stories
1984  - 1984 : International Bestseller “1984 by George Orwell” (Best Selling Books of All Time),"English, Paperback, Orwell George",https://rukminim1.flixcart.com/image/612/612/ku5ufm80/book/j/j/z/1984-original-imag7c7fepzsay7a.jpeg?q=70,₹218,4.5,"(13,485)",https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,short stories
Akbar and Birbal,"Hindi, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/kit6hzk0-0/book/2/l/w/akbar-and-birbal-original-imafygxypkxxybrp.jpeg?q=70,₹99,4.4,(423),https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,short stories
What a Wonderful World,"English, Hardcover, unknown",https://rukminim1.flixcart.com/image/612/612/kzogn0w0/book/n/p/b/what-a-wonderful-world-original-imagbn8gpq9nbjzr.jpeg?q=70,₹305,,,https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,short stories
Katha-Gorakhpur Khand-1 (कथा-गोरखपुर खंड-1),"Hindi, Paperback, Pandey Dayanand",https://rukminim1.flixcart.com/image/612/612/xif0q/book/p/i/e/katha-gorakhpur-khand-1-original-imaghqbqfqfraqk6.jpeg?q=70,₹150,,,https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,short stories
Relativity the Special General Theory,"English, Paperback, Einstein Albert",https://rukminim1.flixcart.com/image/612/612/ku5ufm80/book/w/p/u/relativity-the-special-general-theory-original-imag7c7bxdtgmrvp.jpeg?q=70,₹145,4.5,(62),https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,short stories
The Death of Ivan Ilyich and Other Stories,"English, Paperback, Tolstoy Leo",https://rukminim1.flixcart.com/image/612/612/kufuikw0/book/m/v/m/the-death-of-ivan-ilyich-and-other-stories-original-imag7jjyyxhp8tbq.jpeg?q=70,₹259,4.5,(41),https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,short stories
Punyabhumi Bharat,"Marathi, Paperback, MURTY SUDHA",https://rukminim1.flixcart.com/image/612/612/k7nnrm80/book/6/0/8/punyabhumi-bharat-original-imafpuc6hdypufh3.jpeg?q=70,₹150,4.7,(11),https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,short stories
"How to Enjoy Your Life and Your Job  - How to Win Friends and Influence People, How to Stop Worrying and Start Living","English, Paperback, Carnegie Dale",https://rukminim1.flixcart.com/image/612/612/ku5ufm80/book/b/c/w/how-to-enjoy-your-life-and-your-job-original-imag7c7c5u9jvsjf.jpeg?q=70,₹145,4.4,(281),https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,short stories
Little Kids Fairy Tales Story Book - Set Of 30 Books,"Paperback, Shanti",https://rukminim1.flixcart.com/image/612/612/ks4yz680/regionalbooks/8/i/t/little-kids-fairy-tales-story-book-set-of-30-books-original-imag5rysgcwffbtr.jpeg?q=70,₹800,4.6,(48),https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,short stories
Wise & Otherwise,"Marathi, Paperback, MURTY SUDHA",https://rukminim1.flixcart.com/image/612/612/book/1/1/9/wise-and-other-wise-original-imaehyf4zhsqjzmt.jpeg?q=70,₹160,4.6,(169),https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,short stories
Ramachi,"Malayalam, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/ki7qw7k0-0/book/q/a/r/ramachi-original-imafy27degju4vfw.jpeg?q=70,₹147,4.4,(10),https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,short stories
"20,000 Leagues Under The Sea","English, Paperback, Jules Verne",https://rukminim1.flixcart.com/image/612/612/kyag87k0/book/u/l/k/20-000-leagues-under-the-sea-original-imagajzwuxpqgqhz.jpeg?q=70,₹114,4.4,(120),https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,short stories
Tales From Panchatantra | Set Of 20 Story Books In English |Short Moral Stories From Shanti Publications,"Paperback, Hine Chaturvedi",https://rukminim1.flixcart.com/image/612/612/kqttg280/book/8/2/i/panchatantra-moral-stories-illustrated-set-of-20-books-story-original-imag4rfwtjzm747t.jpeg?q=70,₹436,4.6,(72),https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,short stories
"Mansarovar 1 (मानसरोवर 1, Hindi)","English, Electronic book text, Chand Prem",https://rukminim1.flixcart.com/image/612/612/k0r15e80/book/9/7/8/mansarovar-1-1-hindi-original-imafkhc9mbpbrfcu.jpeg?q=70,₹182,4.6,(93),https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=7,short stories
