book_title,author,img,price,ratings,no_of_purchase,url,genre
Personal and Party Government,"English, Paperback, Winstanley D. A.",https://rukminim1.flixcart.com/image/612/612/book/9/8/5/personal-and-party-government-a-chapter-in-the-political-history-original-imae6smyq4p6rgsz.jpeg?q=70,"₹2,513",,,https://www.flipkart.com/search?q=history+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=4,history
In the Shadow of the Cold War,"English, Hardcover, Lynch Timothy J.",https://rukminim1.flixcart.com/image/612/612/k9a8tjk0/book/8/7/2/in-the-shadow-of-the-cold-war-original-imafr3zdf9zw5mk2.jpeg?q=70,"₹7,541",,,https://www.flipkart.com/search?q=history+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=4,history
Arihant Cbse All In One History Class 12 Ariahnt Prakashan,"Paperback, THE EXPERIANCED AUTHORS",https://rukminim1.flixcart.com/image/612/612/l5h2xe80/regionalbooks/s/t/l/arihant-cbse-all-in-one-history-class-12-ariahnt-prakashan-original-imagg5bq9zbfaafn.jpeg?q=70,₹365,4.4,(24),https://www.flipkart.com/search?q=history+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=4,history
Mujhe Bananaa Hai Upsc Topper,"Hindi, Paperback, Jain Nishant",https://rukminim1.flixcart.com/image/612/612/krxtrww0/book/8/t/n/mujhe-bananaa-hai-upsc-topper-original-imag5m7qqvhysegn.jpeg?q=70,₹226,4.5,"(8,373)",https://www.flipkart.com/search?q=history+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=4,history
"Old NCERT , Ancient India, Modern India, Medival India,world History,","Paperback, Hindi, Satish Chandra, Bipin Chandra, Ramsharan Sharma, Arjun Dev, Old NCERT History",https://rukminim1.flixcart.com/image/612/612/kkk1vgw0/regionalbooks/r/k/v/prachin-bharat-madhyakalin-bharat-adhunik-bharat-original-imafzvhrfusheyhy.jpeg?q=70,₹489,3.6,(73),https://www.flipkart.com/search?q=history+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=4,history
Total History And Civics Class 9,"Paperback, Dolly Ellen Sequeira",https://rukminim1.flixcart.com/image/612/612/xif0q/regionalbooks/g/j/l/total-history-and-civics-class-9-original-imagn4c5gyzsrqsz.jpeg?q=70,₹355,4.9,(7),https://www.flipkart.com/search?q=history+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=4,history
Sankshipt Itihas NCERT Sar Class VI-XII,"Paperback, Hindi, Mahesh Kumar Burnwal",https://rukminim1.flixcart.com/image/612/612/j908cy80/regionalbooks/n/y/x/sankshipt-itihas-ncert-sar-class-vi-xii-original-imaeywaqkykugrzv.jpeg?q=70,₹305,4.4,"(2,182)",https://www.flipkart.com/search?q=history+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=4,history
Cyber Crimes,"English, Paperback, Pitts Vannesa",https://rukminim1.flixcart.com/image/612/612/jobsbrk0/book/7/0/9/cyber-crimes-original-imafatzyayfhk5yz.jpeg?q=70,₹291,4.2,(14),https://www.flipkart.com/search?q=history+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=4,history
History Of India ( The Gist Of NCERT ) Useful For All Competitive Exams ( SSC UPSC UPSSSC IAS PSC TET CTET Railway Bank ),"hardbook, Mahesh Kumar Barnwal",https://rukminim1.flixcart.com/image/612/612/jzzvs7k0/regionalbooks/k/k/r/history-of-india-the-gist-of-ncert-useful-for-all-competitive-original-imafjtx5hyxydknf.jpeg?q=70,₹345,4.5,(636),https://www.flipkart.com/search?q=history+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=4,history
KVS-PGT Self Preparation Guide History Recruitment Examination,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/ksm49e80/book/f/a/d/kvs-pgt-self-prepration-guide-history-recruitment-examination-original-imag64rsxhty9s2k.jpeg?q=70,₹240,4.3,(104),https://www.flipkart.com/search?q=history+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=4,history
