book_title,author,img,price,ratings,no_of_purchase,url,genre
"Observations, Modeling and Systems Analysis in Geomagnetic Data Interpretation","English, Hardcover, Gvishiani Alexei",https://rukminim1.flixcart.com/image/612/612/kfh5ifk0/book/6/7/7/observations-modeling-and-systems-analysis-in-geomagnetic-data-original-imafvxddtzzadvf6.jpeg?q=70,"₹10,737",,,https://www.flipkart.com/search?q=data+analyst+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=8,data analyst
Analysis of Panel Data,"English, Hardcover, Hsiao Cheng",https://rukminim1.flixcart.com/image/612/612/l27wtjk0/book/l/1/b/analysis-of-panel-data-original-imagdm8hbktczqng.jpeg?q=70,"₹10,055",,,https://www.flipkart.com/search?q=data+analyst+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=8,data analyst
Data Envelopment Analysis with R,"English, Paperback, Hosseinzadeh Lotfi Farhad",https://rukminim1.flixcart.com/image/612/612/knj7wcw0/book/6/p/w/data-envelopment-analysis-with-r-original-imag27yp9ss2awrg.jpeg?q=70,"₹12,116",,,https://www.flipkart.com/search?q=data+analyst+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=8,data analyst
A Complete Book on Data Interpretation and (Hindi) Analysis Printed Edition),"Hindi, Paperback, Adda247 Publications (Author), Anil (Contributor)",https://rukminim1.flixcart.com/image/612/612/keokpe80/book/2/9/6/a-complete-book-on-data-interpretation-and-hindi-analysis-original-imafvapbqeheg6zq.jpeg?q=70,₹375,4.3,(922),https://www.flipkart.com/search?q=data+analyst+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=8,data analyst
Topological Data Analysis,"English, Hardcover, unknown",https://rukminim1.flixcart.com/image/612/612/k8g8knk0/book/0/7/6/topological-data-analysis-original-imafqg6gvhbzzm37.jpeg?q=70,"₹14,041",,,https://www.flipkart.com/search?q=data+analyst+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=8,data analyst
Software for Data Analysis,"English, Paperback, Chambers John",https://rukminim1.flixcart.com/image/612/612/kiyw9e80-0/book/f/3/e/software-for-data-analysis-original-imafymrx7baydbrn.jpeg?q=70,"₹9,952",,,https://www.flipkart.com/search?q=data+analyst+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=8,data analyst
Statistical Analysis of Network Data with R,"English, Paperback, Kolaczyk Eric D.",https://rukminim1.flixcart.com/image/612/612/k79dd3k0/book/2/8/9/statistical-analysis-of-network-data-with-r-original-imafpjgutwbjhfgg.jpeg?q=70,"₹6,058",,,https://www.flipkart.com/search?q=data+analyst+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=8,data analyst
A Complete Book Of Data Interpretation & Analysis (Third Hindi Edition),"Paperbackk, Hindi, Adda247 Publications",https://rukminim1.flixcart.com/image/612/612/l4ln8nk0/regionalbooks/q/l/y/a-complete-book-of-data-interpretation-third-hindi-edition-original-imagfgszjkj6r7yj.jpeg?q=70,₹385,4.3,(130),https://www.flipkart.com/search?q=data+analyst+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=8,data analyst
Least-Squares Analysis of Data with Unequal Subclass Numbers (Classic Reprint),"English, Hardcover, Harvey Walter R",https://rukminim1.flixcart.com/image/612/612/jmmce4w0/book/8/1/7/least-squares-analysis-of-data-with-unequal-subclass-numbers-original-imaf9hygj2xchawv.jpeg?q=70,"₹1,625",,,https://www.flipkart.com/search?q=data+analyst+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=8,data analyst
Scientific Data Analysis using Jython Scripting and Java,"English, Paperback, Chekanov Sergei V.",https://rukminim1.flixcart.com/image/612/612/jokcyvk0/book/8/1/5/scientific-data-analysis-using-jython-scripting-and-java-original-imafazy7wbaz9rtj.jpeg?q=70,"₹6,920",,,https://www.flipkart.com/search?q=data+analyst+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=8,data analyst
