book_title,author,img,price,ratings,no_of_purchase,url,genre
"Queens: 3,000 Years of the Most Powerful Women in History","English, Hardcover, Crossman Victoria",https://rukminim1.flixcart.com/image/612/612/xif0q/book/e/b/n/queens-3-000-years-of-the-most-incredible-women-in-history-original-imagf3stwn2jzrna.jpeg?q=70,₹510,,,https://www.flipkart.com/search?q=autobiography+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=2,autobiography
Who Was Louis Braille?,"English, Paperback, Frith Margaret",https://rukminim1.flixcart.com/image/612/612/xif0q/book/e/f/a/who-was-louis-braille-original-imagkq58y3t3mtr9.jpeg?q=70,₹160,,,https://www.flipkart.com/search?q=autobiography+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=2,autobiography
"IAS Civil Services Examination Syllabus 4th Edition | Paperback, Hindi, Drishti Publication | (BOOK, Hindi, Dr.

Vikas Divyakirti)","Mmm, Hindi, Dr. Vikas Divyakirti",https://rukminim1.flixcart.com/image/612/612/xif0q/regionalbooks/z/l/6/ias-civil-services-examination-syllabus-4th-edition-paperback-original-imaghzf4wgmanrfd.jpeg?q=70,₹175,4.1,(78),https://www.flipkart.com/search?q=autobiography+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=2,autobiography
Why I Am an Atheist,"English, Undefined, Singh Bhagat",https://rukminim1.flixcart.com/image/612/612/k5vcya80/book/1/2/3/why-i-am-an-atheist-original-imafzgz6mn7n6wmz.jpeg?q=70,₹180,4.5,(321),https://www.flipkart.com/search?q=autobiography+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=2,autobiography
Bhagwat Geeta,"Hardcover, A.C.BHAKTIVEDANTA SWAMI PRABHUPADA",https://rukminim1.flixcart.com/image/612/612/xif0q/regionalbooks/u/k/v/bhagwat-geeta-original-imaghm5kzyhjcb85.jpeg?q=70,₹380,4.7,(65),https://www.flipkart.com/search?q=autobiography+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=2,autobiography
Pratilipi Sachin Tendulkar Autobiography Vocational & Personal Development,E-Book,https://rukminim1.flixcart.com/image/612/612/xif0q/e-learning/n/a/l/2021-sachin-tendulkar-autobiography-pratilipi-original-imaggc4zdahdzwwy.jpeg?q=70,₹100,,,https://www.flipkart.com/search?q=autobiography+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=2,autobiography
Chase Your Dreams,"English, Paperback, Tendulkar Sachin",https://rukminim1.flixcart.com/image/612/612/xif0q/book/d/y/v/chase-your-dreams-original-imagktcyakfgwrze.jpeg?q=70,₹242,4.5,(661),https://www.flipkart.com/search?q=autobiography+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=2,autobiography
Motivating Thoughts of Swami Vivekananda,"English, Paperback, Vivekananda Swami",https://rukminim1.flixcart.com/image/612/612/xif0q/book/s/t/l/motivating-thoughts-of-swami-vivekananda-original-imaggnmk9edg2g9b.jpeg?q=70,₹144,4.5,(57),https://www.flipkart.com/search?q=autobiography+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=2,autobiography
Checkmate,"English, Hardcover, Suryawanshi Sudhir",https://rukminim1.flixcart.com/image/612/612/kamtsi80/book/2/7/1/checkmate-how-the-bjp-won-and-lost-maharashtra-original-imafs5tsvcpqyrf8.jpeg?q=70,₹262,4.7,(33),https://www.flipkart.com/search?q=autobiography+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=2,autobiography
The Story of My Life,"English, Book, Keller Helen",https://rukminim1.flixcart.com/image/612/612/kiqbma80-0/book/o/r/7/the-story-of-my-life-original-imafygk54qa42sfn.jpeg?q=70,₹202,4.4,"(2,614)",https://www.flipkart.com/search?q=autobiography+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=2,autobiography
