book_title,author,img,price,ratings,no_of_purchase,url,genre
The Old Man In The Corner,"English, Paperback, Orczy Baroness",https://rukminim1.flixcart.com/image/612/612/xif0q/book/1/b/w/the-old-man-in-the-corner-original-imagnwvxpyqhhexg.jpeg?q=70,₹212,,,https://www.flipkart.com/search?q=historical+fiction+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=17,historical fiction
The Duchess Deal,"English, Paperback, Dare Tessa",https://rukminim1.flixcart.com/image/612/612/kk2wl8w0/book/7/x/e/the-duchess-deal-original-imafzhsyngzpjrgc.jpeg?q=70,₹347,,,https://www.flipkart.com/search?q=historical+fiction+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=17,historical fiction
The Prince,"English, Paperback, Ashe Katharine",https://rukminim1.flixcart.com/image/612/612/k0r15e80/book/7/4/8/the-prince-original-imafe2fwzmutvdz5.jpeg?q=70,₹347,,,https://www.flipkart.com/search?q=historical+fiction+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=17,historical fiction
Chanakya Neeti,"Hindi, Book, Chanakya",https://rukminim1.flixcart.com/image/612/612/kydb3ww0/book/h/c/7/-original-imagam3fpxcfep6y.jpeg?q=70,₹291,4.5,"(1,197)",https://www.flipkart.com/search?q=historical+fiction+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=17,historical fiction
The Marriage Contract,"English, Paperback, Maxwell Cathy",https://rukminim1.flixcart.com/image/612/612/kk5rgy80/book/a/v/d/the-marriage-contract-original-imafzk7zyhhz6vtv.jpeg?q=70,₹360,,,https://www.flipkart.com/search?q=historical+fiction+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=17,historical fiction
Sivakami's Vow 2: The Siege of Kanchi,"English, Paperback, Krishnamurthy Kalki",https://rukminim1.flixcart.com/image/612/612/xif0q/book/1/z/x/sivakami-s-vow-2-the-siege-of-kanchi-original-imagzkheemqm47sq.jpeg?q=70,₹270,,,https://www.flipkart.com/search?q=historical+fiction+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=17,historical fiction
Life After Life,"English, Paperback, Atkinson Kate",https://rukminim1.flixcart.com/image/612/612/xif0q/book/z/c/k/life-after-life-original-imagjx2whnzthdcp.jpeg?q=70,₹349,4.1,(76),https://www.flipkart.com/search?q=historical+fiction+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=17,historical fiction
Jeevani Dr. A P J Abudul Kalam,"Hindi, Paperback, Chand",https://rukminim1.flixcart.com/image/612/612/l3929ow0/book/p/0/h/jeevani-dr-a-p-j-abudul-kalam-original-imageexfpst3y5ze.jpeg?q=70,₹169,4.3,(20),https://www.flipkart.com/search?q=historical+fiction+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=17,historical fiction
The Photographer of the Lost,"English, Paperback, Scott Caroline",https://rukminim1.flixcart.com/image/612/612/k66sh3k0/book/1/1/9/the-photographer-of-the-lost-original-imafzp58npyhtgby.jpeg?q=70,₹347,,,https://www.flipkart.com/search?q=historical+fiction+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=17,historical fiction
Peter Pan in Kensington Gardens,"Paperback, J. M. Barrie",https://rukminim1.flixcart.com/image/612/612/xif0q/book/t/q/z/peter-pan-in-kensington-gardens-original-imagj5xvbutx6yqe.jpeg?q=70,₹99,,,https://www.flipkart.com/search?q=historical+fiction+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=17,historical fiction
Bridgerton: When He Was Wicked (Bridgertons Book 6),"English, Paperback, Quinn Julia",https://rukminim1.flixcart.com/image/612/612/l1nwnm80/book/c/j/c/bridgerton-when-he-was-wicked-bridgertons-book-6-original-imagd5t6d6grcvfn.jpeg?q=70,₹279,5,(7),https://www.flipkart.com/search?q=historical+fiction+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=17,historical fiction
"Dr. Ambedkar Rajneeti, Dharm Aur Samvidhan Vichar","Hindi, Hardcover, unknown",https://rukminim1.flixcart.com/image/612/612/kiqbma80-0/book/v/r/x/dr-ambedkar-rajneeti-dharm-aur-samvidhan-vichar-original-imafygk4qgy5cctk.jpeg?q=70,₹476,4.7,(46),https://www.flipkart.com/search?q=historical+fiction+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=17,historical fiction
The Day of the Beast,"English, Paperback, Grey Zane",https://rukminim1.flixcart.com/image/612/612/knexksw0/book/5/7/7/the-day-of-the-beast-original-imag23xyqszsyjcs.jpeg?q=70,₹499,,,https://www.flipkart.com/search?q=historical+fiction+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=17,historical fiction
The Mysterious Rider,"English, Paperback, Grey Zane",https://rukminim1.flixcart.com/image/612/612/knexksw0/book/e/a/5/the-mysterious-rider-original-imag23xy9abdtwwz.jpeg?q=70,₹509,,,https://www.flipkart.com/search?q=historical+fiction+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=17,historical fiction
Black Beauty,"English, Paperback, Sewell Anna",https://rukminim1.flixcart.com/image/612/612/xif0q/book/9/r/4/black-beauty-original-imaggm5tzkezgg4y.jpeg?q=70,₹586,4.5,(652),https://www.flipkart.com/search?q=historical+fiction+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=17,historical fiction
Meri Jeevan Yatra,"Hindi, Book, Kalam A.P.J. Abdul",https://rukminim1.flixcart.com/image/612/612/kiqbma80-0/book/p/r/p/meri-jeevan-yatra-original-imafygpgr6qhswyh.jpeg?q=70,₹193,4.5,"(2,919)",https://www.flipkart.com/search?q=historical+fiction+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=17,historical fiction
The Ghost Ship,"English, Paperback, Hutcheson John C",https://rukminim1.flixcart.com/image/612/612/xif0q/book/a/0/8/the-ghost-ship-original-imagmu28pazvhz8s.jpeg?q=70,₹265,,,https://www.flipkart.com/search?q=historical+fiction+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=17,historical fiction
Nocturne,"English, Paperback, Wees Alyssa",https://rukminim1.flixcart.com/image/612/612/xif0q/book/t/t/g/nocturne-original-imagjxbhayaephwu.jpeg?q=70,₹510,,,https://www.flipkart.com/search?q=historical+fiction+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=17,historical fiction
The Daughter of Time,"English, Paperback, Tey Josephine",https://rukminim1.flixcart.com/image/612/612/xif0q/book/j/m/3/the-daughter-of-time-original-imaggn6mfynkdz3k.jpeg?q=70,₹437,4.2,(16),https://www.flipkart.com/search?q=historical+fiction+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=17,historical fiction
Adolf Hitler,"English, Paperback, Bear Ileen",https://rukminim1.flixcart.com/image/612/612/kigbjbk0-0/book/z/j/e/adolf-hitler-original-imafy8uhfj6wgvfv.jpeg?q=70,₹353,5,(3),https://www.flipkart.com/search?q=historical+fiction+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=17,historical fiction
The Rebel Princess,"English, Paperback, Sundari Venkatraman",https://rukminim1.flixcart.com/image/612/612/kwnv6a80/book/4/6/z/the-rebel-princess-original-imag9agez2fgwpp9.jpeg?q=70,₹465,,,https://www.flipkart.com/search?q=historical+fiction+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=17,historical fiction
Rajnatni,"Hindi, Paperback, Geetashree",https://rukminim1.flixcart.com/image/612/612/kpsnzww0/book/2/k/o/rajnatni-original-imag3yg2mu4fkemy.jpeg?q=70,₹191,4.3,(6),https://www.flipkart.com/search?q=historical+fiction+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=17,historical fiction
