book_title,author,img,price,ratings,no_of_purchase,url,genre
All Your Perfects,"English, Paperback, Hoover Colleen",https://rukminim1.flixcart.com/image/612/612/ktvucnk0/book/d/9/g/all-your-perfects-original-imag7453ze35f7zf.jpeg?q=70,₹301,4.6,(215),https://www.flipkart.com/search?q=romance+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=2,romance
Born to Dream,"English, Paperback, Rao Harshvardhan",https://rukminim1.flixcart.com/image/612/612/l0lbrm80/book/c/1/n/born-to-dream-the-journey-of-arvind-ai-original-imagccgfkwfqgszr.jpeg?q=70,₹202,,,https://www.flipkart.com/search?q=romance+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=2,romance
Ugly Love: A Novel,"English, Paperback, Hoover Colleen",https://rukminim1.flixcart.com/image/612/612/l31x2fk0/book/3/t/i/ugly-love-a-novel-original-image9khtztsscwf.jpeg?q=70,₹251,4.7,(552),https://www.flipkart.com/search?q=romance+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=2,romance
"It Ends With Us And It Start With Us Best 2 Books Combo (Paperback Collen Hoover ) (Paperback, Colleen Hoover)","Paperback, Colleen Hoover",https://rukminim1.flixcart.com/image/612/612/xif0q/regionalbooks/u/9/j/it-ends-with-us-and-it-start-with-us-best-2-books-combo-original-imagkxazzjm8vz4r.jpeg?q=70,₹320,4.2,(139),https://www.flipkart.com/search?q=romance+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=2,romance
After We Fell,"English, Paperback, Todd Anna",https://rukminim1.flixcart.com/image/612/612/l5jxt3k0/book/m/t/e/after-we-fell-original-imagg7jnxuggg5gt.jpeg?q=70,₹227,4.6,(660),https://www.flipkart.com/search?q=romance+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=2,romance
Opposite of Always,"English, Paperback, Reynolds Justin",https://rukminim1.flixcart.com/image/612/612/kzpw2vk0/book/5/o/h/opposite-of-always-original-imagbns8jmag8ghm.jpeg?q=70,₹385,4.6,(13),https://www.flipkart.com/search?q=romance+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=2,romance
Love Me Not,"English, Paperback, Smale Holly",https://rukminim1.flixcart.com/image/612/612/xif0q/book/m/l/5/love-me-not-original-imaghkzzcs3fhhyr.jpeg?q=70,₹214,,,https://www.flipkart.com/search?q=romance+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=2,romance
It Starts With Us And It Ends With Us Books Combo,"Paperback, COLLEN HOOVER",https://rukminim1.flixcart.com/image/612/612/xif0q/regionalbooks/s/i/y/it-starts-with-us-and-it-ends-with-us-books-combo-original-imagjwycxg8ddkcr.jpeg?q=70,₹299,4.3,"(1,387)",https://www.flipkart.com/search?q=romance+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=2,romance
Royce Rolls,"English, Paperback, Stohl Margaret",https://rukminim1.flixcart.com/image/612/612/l1dwknk0/book/t/r/h/royce-rolls-original-imagcyaq7kpfqrvq.jpeg?q=70,₹219,,,https://www.flipkart.com/search?q=romance+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=2,romance
Ruby Oliver 3: The Treasure Map of Boys,"English, Paperback, Lockhart E.",https://rukminim1.flixcart.com/image/612/612/xif0q/book/2/w/i/ruby-oliver-3-the-treasure-map-of-boys-original-imagf432n6jumbdp.jpeg?q=70,₹249,4.3,(4),https://www.flipkart.com/search?q=romance+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=2,romance
