book_title,author,img,price,ratings,no_of_purchase,url,genre
Objective Chemistry Vol 2 For Engineering Entrances Eight Edition,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/l3hmwsw0/book/i/k/9/objective-chemistry-vol-2-for-engineering-entrances-original-imagehp5cwzx83mn.jpeg?q=70,₹585,,,https://www.flipkart.com/search?q=mathematics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=6,mathematics
Objective Chemistry Vol 1 For Engineering Entrances Eight Edition,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/l3hmwsw0/book/w/x/u/objective-chemistry-vol-1-for-engineering-entrances-original-imagehp3bepygywv.jpeg?q=70,₹586,3.8,(5),https://www.flipkart.com/search?q=mathematics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=6,mathematics
Mismatch,"English, Paperback, Giphart Ronald",https://rukminim1.flixcart.com/image/612/612/jdlzfrk0/book/3/8/2/mismatch-original-imaf2h929bmmpzyr.jpeg?q=70,₹343,4.8,(8),https://www.flipkart.com/search?q=mathematics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=6,mathematics
Scanner for Fundamentals of Business Mathematics and Statistics (Paper 3 | CMA Foundation) - Including questions and solutions of December 2022 | 2022 Syllabus | June 2023 Exam | Green Edition,"Paperback, Prof. Arun Kumar, CA (Dr.) Mohit Bahal, CS (Dr.) Himanshu Srivastava",https://rukminim1.flixcart.com/image/612/612/xif0q/book/n/f/d/scanner-for-fundamentals-of-business-mathematics-and-statistics-original-imagzhqzup263efq.jpeg?q=70,₹240,,,https://www.flipkart.com/search?q=mathematics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=6,mathematics
Cambridge Primary Science Learner's Book 2 with Digital Access (1 Year),"English, Mixed media product, Board Jon",https://rukminim1.flixcart.com/image/612/612/l16rde80/book/f/n/5/cambridge-primary-science-learner-s-book-2-with-digital-access-1-original-imagct4spbywqvyh.jpeg?q=70,₹710,,,https://www.flipkart.com/search?q=mathematics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=6,mathematics
All In One Mathematics ICSE Class 9 2022-23 Edition,"English, Paperback, Dwivedi Brijesh",https://rukminim1.flixcart.com/image/612/612/l26hdow0/book/e/o/5/all-in-one-mathematics-icse-class-9-2022-23-edition-original-imagdh2wxwwuauzm.jpeg?q=70,₹201,4.3,(13),https://www.flipkart.com/search?q=mathematics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=6,mathematics
Complete Course (NCERT Based) Chemistry Class 12 2022-23 Edition,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/l2ghgnk0/book/s/o/p/complete-course-ncert-based-chemistry-class-12-2022-23-edition-original-imagdsqjfkvm2gh2.jpeg?q=70,₹377,4.5,(13),https://www.flipkart.com/search?q=mathematics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=6,mathematics
Objective Ncert at Your Fingertips for Neet-Aiims-Chemistry,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/kw104nk0/book/2/6/l/mtg-objective-ncert-at-your-fingertips-for-neet-aiims-chemistry-original-imag8snejsvfuzs7.jpeg?q=70,₹540,4.5,"(5,261)",https://www.flipkart.com/search?q=mathematics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=6,mathematics
All In One Mathematics ISC Class 12 2022-23 Edition,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/l26hdow0/book/9/k/s/all-in-one-mathematics-isc-class-12-2022-23-edition-original-imagdh382ezpqgz6.jpeg?q=70,₹354,4.1,(7),https://www.flipkart.com/search?q=mathematics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=6,mathematics
All In One Biology ISC Class 12 2022-23 Edition,"English, Paperback, Bhati Gitika",https://rukminim1.flixcart.com/image/612/612/l26hdow0/book/f/j/p/all-in-one-biology-isc-class-12-2022-23-edition-original-imagdh38kzg5hwhv.jpeg?q=70,₹354,4.5,(13),https://www.flipkart.com/search?q=mathematics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=6,mathematics
Chapterwise Last 10 Years Solved Papers,"English, Paperback, Oswal",https://rukminim1.flixcart.com/image/612/612/l3lx8cw0/book/w/i/f/chapterwise-last-years-solved-papers-for-icse-class-10-2022-exam-original-imagep2zbgmc8q8f.jpeg?q=70,₹699,4.3,(125),https://www.flipkart.com/search?q=mathematics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=6,mathematics
Objective Ncert at Your Fingertips for Neet-Aiims-Biology,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/kw104nk0/book/j/o/h/mtg-objective-ncert-at-your-fingertips-for-neet-aiims-biology-original-imag8snehh9ebzz3.jpeg?q=70,₹675,4.5,"(9,376)",https://www.flipkart.com/search?q=mathematics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=6,mathematics
Modern Economics,"English, Paperback, Ahuja H. L.",https://rukminim1.flixcart.com/image/612/612/kjlrb0w0-0/book/u/7/g/modern-economics-original-imafz4ryyzr8ztaf.jpeg?q=70,₹837,4.4,(123),https://www.flipkart.com/search?q=mathematics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=6,mathematics
Helgoland,"English, Paperback, Rovelli Carlo",https://rukminim1.flixcart.com/image/612/612/xif0q/book/s/n/d/helgoland-original-imagg4gnmdhwswan.jpeg?q=70,₹416,4.8,(4),https://www.flipkart.com/search?q=mathematics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=6,mathematics
A Physics of Possibilities,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/kk76wsw0/book/a/k/k/a-physics-of-possibilities-original-imafzhyq4h4jtvbr.jpeg?q=70,₹375,4.3,(3),https://www.flipkart.com/search?q=mathematics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=6,mathematics
"ALLEN SCORE 10 Test Papers with Solutions (Paper 1 & 2) for JEE Advanced 2023 in English | Physics, Chemistry & Mathematics","Paperback, ALLEN Expert faculties, ALLEN Career Institute Kota",https://rukminim1.flixcart.com/image/612/612/xif0q/book/z/h/m/allen-score-10-test-papers-with-solutions-paper-1-2-for-jee-original-imagzyhzdhkcvggc.jpeg?q=70,₹299,5,(4),https://www.flipkart.com/search?q=mathematics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=6,mathematics
Numerical Methods,"English, Paperback, Iyengar T. K. V.",https://rukminim1.flixcart.com/image/612/612/jzn0tjk0/book/0/4/7/numerical-methods-original-imafjhgtu7zcwshy.jpeg?q=70,₹218,4.4,(28),https://www.flipkart.com/search?q=mathematics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=6,mathematics
Biology Topic-Wise & Chapter-Wise Daily Practice Problem (Dpp) Sheets for Neet/ Aiims/ Jipmer,"English, Paperback, Disha Experts",https://rukminim1.flixcart.com/image/612/612/l3rmzrk0/book/s/r/6/biology-topic-wise-chapter-wise-daily-practice-problem-dpp-original-imaget4t99h2uy2a.jpeg?q=70,₹215,4.2,(359),https://www.flipkart.com/search?q=mathematics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=6,mathematics
Bad Science,"English, Paperback, Goldacre Ben",https://rukminim1.flixcart.com/image/612/612/l0sgyvk0/book/p/8/b/bad-science-original-imagcgbsxbuzpxvk.jpeg?q=70,₹220,4.3,(46),https://www.flipkart.com/search?q=mathematics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=6,mathematics
SURA`S CTET Mathematics and Science Exam Book | Central Teacher Eligibility Test Study Material Book - LATEST EDITION 2022,"Paperback, Anita Srivastava, Babita Kumari",https://rukminim1.flixcart.com/image/612/612/ku2zjww0/book/o/w/g/sura-s-ctet-mathematics-and-science-exam-book-central-teacher-original-imag7acgrt6xg6ph.jpeg?q=70,₹540,3.9,(15),https://www.flipkart.com/search?q=mathematics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=6,mathematics
How To Feel,"English, Paperback, Sushma Subramanian",https://rukminim1.flixcart.com/image/612/612/krf91u80/book/r/l/k/how-to-feel-the-science-and-meaning-of-touch-original-imag57wefynqtbee.jpeg?q=70,₹214,,,https://www.flipkart.com/search?q=mathematics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=6,mathematics
Manual of Mineral Science,"English, Undefined, Dutrow Barbara",https://rukminim1.flixcart.com/image/612/612/k40798w0/book/5/7/9/manual-of-mineral-science-original-imafnyhvekgxvdxn.jpeg?q=70,"₹1,534",4.6,(13),https://www.flipkart.com/search?q=mathematics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=6,mathematics
CBSE All In One Ganit Class 10 2022-23 Edition (As per latest CBSE Syllabus issued on 21 April 2022),"Hindi, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/l3t2fm80/book/l/w/s/cbse-all-in-one-ganit-for-class-10-2022-23-original-imageupguns9zanm.jpeg?q=70,₹308,5,(5),https://www.flipkart.com/search?q=mathematics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=6,mathematics
Objective Ncert at Your Fingertips for Neet-Aiims-Physics,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/xif0q/book/9/a/3/-original-imagjycd4zzh6wqm.jpeg?q=70,₹540,4.5,"(2,901)",https://www.flipkart.com/search?q=mathematics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=6,mathematics
Ncert Exemplar Problems Solutions Physics Class 11th,"English, Paperback, Hasan Atique",https://rukminim1.flixcart.com/image/612/612/xif0q/book/z/h/k/ncert-exemplar-problems-solutions-physics-class-11-2023-original-imagmpymmzmc3a85.jpeg?q=70,₹113,4.1,(11),https://www.flipkart.com/search?q=mathematics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=6,mathematics
Cbse All in One Computer Science Class 11 2022-23 (as Per Latest Cbse Syllabus Issued on 21 April 2022),"English, Paperback, Gaikwad Neetu",https://rukminim1.flixcart.com/image/612/612/xif0q/book/n/d/e/cbse-all-in-one-computer-science-class-11-2022-23-as-per-latest-original-imagjzthhgnwwahg.jpeg?q=70,₹250,4.2,(55),https://www.flipkart.com/search?q=mathematics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=6,mathematics
All In One Physics ISC Class 11 2022-23 Edition,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/l26hdow0/book/k/m/6/all-in-one-physics-isc-class-11-2022-23-edition-original-imagdh39rqjnvbyf.jpeg?q=70,₹354,4.6,(7),https://www.flipkart.com/search?q=mathematics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=6,mathematics
Objective Ncert at Your Fingertips for Neet-Aiims - Biology,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/jvtujrk0/book/7/8/9/mtg-objective-ncert-at-your-fingertips-biology-2019-20-original-imafgnaukf9sjfzu.jpeg?q=70,₹711,4.6,"(37,345)",https://www.flipkart.com/search?q=mathematics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=6,mathematics
Arihant Cbse Term 1 Mathematics (Standard) Sample Papers Questions for Class 10 MCQ Books for 2021 (as Per Cbse Sample Papers Issued on 2 Sep 2021),"English, Paperback, Dhingra Chitra",https://rukminim1.flixcart.com/image/612/612/kulk9zk0/book/l/s/p/arihant-cbse-term-1-mathematics-standard-sample-papers-questions-original-imag7zpbyxwd83zz.jpeg?q=70,₹110,4.4,(56),https://www.flipkart.com/search?q=mathematics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=6,mathematics
"Together with CBSE Question Bank Class 9 Mathematics Exam 2024 (Chapterwise, Topicwise Solved & Practice Papers)","Paperback, Rachna Sagar",https://rukminim1.flixcart.com/image/612/612/xif0q/book/k/v/s/rachna-sagar-cbse-question-bank-class-9-mathematics-solved-original-imagnrh5dgz5ge6z.jpeg?q=70,₹498,,,https://www.flipkart.com/search?q=mathematics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=6,mathematics
