book_title,author,img,price,ratings,no_of_purchase,url,genre
Martial Law,"English, Paperback, Dixon Franklin W.",https://rukminim1.flixcart.com/image/612/612/kjx6tu80/book/e/g/r/martial-law-original-imafzdhbebgxjdgx.jpeg?q=70,₹155,4.8,(9),https://www.flipkart.com/search?q=adventure+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=25,adventure stories
Get What They Deserve,"English, Paperback, Colfer Eoin",https://rukminim1.flixcart.com/image/612/612/kzogn0w0/book/k/w/u/get-what-they-deserve-original-imagbn8cu5zn9t2e.jpeg?q=70,₹305,,,https://www.flipkart.com/search?q=adventure+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=25,adventure stories
Zachary Ying and the Dragon Emperor,"English, Paperback, Zhao Xiran Jay",https://rukminim1.flixcart.com/image/612/612/l1dwknk0/book/h/c/e/zachary-ying-and-the-dragon-emperor-original-imagcy4czpfhdvd8.jpeg?q=70,₹399,,,https://www.flipkart.com/search?q=adventure+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=25,adventure stories
Early Year Series For Kids | Pack Of 10 Books | Super Jumbo Combo For Collecters And Library Story Books,"Paperback, Manoj Publications Editorial Board",https://rukminim1.flixcart.com/image/612/612/xif0q/regionalbooks/5/6/a/early-year-series-for-kids-pack-of-10-books-super-jumbo-combo-original-imagh84cegn39jby.jpeg?q=70,₹489,4.4,(7),https://www.flipkart.com/search?q=adventure+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=25,adventure stories
Beatrix the Bold and the Curse of the Wobblers,"English, Paperback, Mockler Simon",https://rukminim1.flixcart.com/image/612/612/l45xea80/book/q/z/c/beatrix-the-bold-and-the-curse-of-the-wobblers-original-imagf4fpszchzury.jpeg?q=70,₹330,,,https://www.flipkart.com/search?q=adventure+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=25,adventure stories
Artemis Fowl and The Arctic Incident,"English, Paperback, Colfer Eoin",https://rukminim1.flixcart.com/image/612/612/kufuikw0/book/5/c/k/artemis-fowl-and-the-arctic-incident-original-imag7jhqwbzwq7gc.jpeg?q=70,₹279,4.6,(97),https://www.flipkart.com/search?q=adventure+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=25,adventure stories
Silent Music,"English, Hardcover, Rumford James",https://rukminim1.flixcart.com/image/612/612/k0463rk0/book/7/6/5/silent-music-original-imafjznvzfhtrkva.jpeg?q=70,₹684,,,https://www.flipkart.com/search?q=adventure+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=25,adventure stories
Mayavi Amba Aur Shaitan,"Hindi, Paperback, Lakhera Richa",https://rukminim1.flixcart.com/image/612/612/xif0q/book/o/8/z/mayavi-amba-aur-shaitan-original-imagmpmppvrhygvv.jpeg?q=70,₹255,,,https://www.flipkart.com/search?q=adventure+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=25,adventure stories
Double Fudge,"English, Paperback, Blume Judy",https://rukminim1.flixcart.com/image/612/612/xif0q/book/a/m/5/double-fudge-original-imagmz9wg3trwfmf.jpeg?q=70,₹315,,,https://www.flipkart.com/search?q=adventure+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=25,adventure stories
Hotel Valhalla Guide to the Norse Worlds,"English, Hardcover, Riordan Rick",https://rukminim1.flixcart.com/image/612/612/kufuikw0/book/h/j/p/hotel-valhalla-guide-to-the-norse-worlds-original-imag7jhy7hfj66hh.jpeg?q=70,₹385,4.4,(27),https://www.flipkart.com/search?q=adventure+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=25,adventure stories
Fearless Friends,"English, Paperback, A B V Vinay",https://rukminim1.flixcart.com/image/612/612/xif0q/book/l/s/u/fearless-friends-original-imagkck5vhgvzmxj.jpeg?q=70,₹105,,,https://www.flipkart.com/search?q=adventure+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=25,adventure stories
Lokpriya Jatak Kathayen,"Hindi, Hardcover, Sharma Mahesh Dutt",https://rukminim1.flixcart.com/image/612/612/kiqbma80-0/book/g/i/u/lokpriya-jatak-kathayen-original-imafygqztg5nfexg.jpeg?q=70,₹290,4.4,(51),https://www.flipkart.com/search?q=adventure+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=25,adventure stories
Pushed,"English, Paperback, Dixon Franklin W.",https://rukminim1.flixcart.com/image/612/612/kjx6tu80/book/k/w/q/pushed-original-imafzd3kebuthtbx.jpeg?q=70,₹155,4.8,(9),https://www.flipkart.com/search?q=adventure+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=25,adventure stories
The Train to Impossible Places,"English, Paperback, Bell P.G.",https://rukminim1.flixcart.com/image/612/612/xif0q/book/q/x/g/the-train-to-impossible-places-original-imagn4yshxtuygkh.jpeg?q=70,₹305,,,https://www.flipkart.com/search?q=adventure+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=25,adventure stories
The Tiddler Activity Book,"English, Paperback, Donaldson Julia",https://rukminim1.flixcart.com/image/612/612/l3vxbbk0/book/k/a/g/the-tiddler-activity-book-original-imagewfrzezr7kgg.jpeg?q=70,₹277,,,https://www.flipkart.com/search?q=adventure+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=25,adventure stories
World Famous Stories | Set Of 4 Story Book For Kids,"Paperback, Sawan",https://rukminim1.flixcart.com/image/612/612/ksez24w0/regionalbooks/m/t/b/world-famous-stories-set-of-4-story-book-for-kids-original-imag5zpfgzhyemnf.jpeg?q=70,₹435,,,https://www.flipkart.com/search?q=adventure+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=25,adventure stories
The Last Attractor of Chaos,"English, Paperback, Abhinav Singh",https://rukminim1.flixcart.com/image/612/612/jge09e80/book/0/3/3/the-last-attractor-of-chaos-original-imaf4mfcxwbqehnm.jpeg?q=70,₹330,5,(3),https://www.flipkart.com/search?q=adventure+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=25,adventure stories
"Hello, Ninja. Goodbye, Tooth!","English, Paperback, Wilson N. D.",https://rukminim1.flixcart.com/image/612/612/kngd0nk0/book/a/1/c/hello-ninja-goodbye-tooth-original-imag24z66xurgxvh.jpeg?q=70,₹159,,,https://www.flipkart.com/search?q=adventure+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=25,adventure stories
The Last Secret,"English, Paperback, Cleverly Sophie",https://rukminim1.flixcart.com/image/612/612/xif0q/book/b/1/i/the-last-secret-original-imagk3daujmqggt2.jpeg?q=70,₹299,,,https://www.flipkart.com/search?q=adventure+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=25,adventure stories
Adventure Stories Box Set | Collection Of World Famous Fairy Tales | Set Of 6 Books | Fairy Tales Box,"Hardcover, Sawan",https://rukminim1.flixcart.com/image/612/612/ktyp8cw0/regionalbooks/p/4/t/adventure-stories-box-set-collection-of-world-famous-fairy-tales-original-imag76z9k7kmdgxm.jpeg?q=70,₹239,4.5,(23),https://www.flipkart.com/search?q=adventure+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=25,adventure stories
Wild Is the Witch,"English, Hardcover, Griffin Rachel",https://rukminim1.flixcart.com/image/612/612/l13whow0/book/2/6/y/wild-is-the-witch-original-imagcqvqcnsjt7he.jpeg?q=70,₹560,,,https://www.flipkart.com/search?q=adventure+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=25,adventure stories
