book_title,author,img,price,ratings,no_of_purchase,url,genre
Dell'antico Stato del Lago Di Pusiano Nell'alto Milanese,"Italian, Paperback, Redaelli Carlo",https://rukminim1.flixcart.com/image/612/612/jrdt8cw0/book/4/3/4/dell-antico-stato-del-lago-di-pusiano-nell-alto-milanese-original-imafd6xagpmmbpcy.jpeg?q=70,"₹1,126",,,https://www.flipkart.com/search?q=botany+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=11,botany
Colonial Latin America,"English, Paperback, Burkholder Mark A.",https://rukminim1.flixcart.com/image/612/612/jz05rww0/book/3/6/0/colonial-latin-america-original-imafj46nqfgv7qyq.jpeg?q=70,₹622,,,https://www.flipkart.com/search?q=botany+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=11,botany
"La Feuille Des Jeunes Naturalistes, 1908-1909, Vol. 39","French, Paperback, Author Unknown",https://rukminim1.flixcart.com/image/612/612/jskofww0/book/4/3/9/la-feuille-des-jeunes-naturalistes-1908-1909-vol-39-original-imafe472fssg2kmg.jpeg?q=70,"₹1,332",,,https://www.flipkart.com/search?q=botany+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=11,botany
Objective Ncert at Your Fingertips for Neet-Aiims - Biology,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/jvtujrk0/book/7/8/9/mtg-objective-ncert-at-your-fingertips-biology-2019-20-original-imafgnaukf9sjfzu.jpeg?q=70,₹711,4.6,"(37,345)",https://www.flipkart.com/search?q=botany+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=11,botany
"A Biographical Account of Mr. William Hamilton, Late Professor of Anatomy and Botany in the University of Glasgow","English, Hardcover, Cleghorn Robert",https://rukminim1.flixcart.com/image/612/612/jri3jww0/book/1/6/5/a-biographical-account-of-mr-william-hamilton-late-professor-of-original-imafd9hyaxd3vduz.jpeg?q=70,"₹1,475",,,https://www.flipkart.com/search?q=botany+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=11,botany
"The Year-Book of Facts in Science and Art: Exhibiting the Most Important Discoveries and Improvements of the Past Year, in Mechanics and the Useful Arts; Natural Philosophy; Electricity; Chemistry; Zoology and Botany; Geology and Mineralogy; Meteorology a","English, Paperback, Delprino M.",https://rukminim1.flixcart.com/image/612/612/jmthle80/book/6/4/3/the-year-book-of-facts-in-science-and-art-original-imaf9mrkavufepyr.jpeg?q=70,"₹1,121",,,https://www.flipkart.com/search?q=botany+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=11,botany
"Uttar Pradesh Trained Graduate Teacher (UP-TGT) Biology Part-1,2 & Botany In Hindi","Paperback, Hindi, TOPPERSNOTES",https://rukminim1.flixcart.com/image/612/612/xif0q/regionalbooks/o/j/l/uttar-pradesh-trained-graduate-teacher-up-tgt-biology-part-1-2-original-imaggzffrqzyufmb.jpeg?q=70,"₹1,011",4.3,(8),https://www.flipkart.com/search?q=botany+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=11,botany
10 NEET UG Mock Test Paper As Per NTA New Paper Pattern With OMR Sheets | Practice Model Tests With Solutions & Analysis Of Previous 8 Years Papers,"Paperback, Target Publications Pvt Ltd",https://rukminim1.flixcart.com/image/612/612/xif0q/regionalbooks/x/w/t/10-neet-ug-mock-test-paper-as-per-nta-new-paper-pattern-with-omr-original-imagny36uyyxktmr.jpeg?q=70,₹257,4.4,(689),https://www.flipkart.com/search?q=botany+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=11,botany
"Flora Friulana, Vol. 1","Italian, Paperback, Gortani Luigi",https://rukminim1.flixcart.com/image/612/612/jpmxuvk0/book/4/4/1/flora-friulana-vol-1-original-imafbuyyc3bczcjn.jpeg?q=70,"₹1,628",,,https://www.flipkart.com/search?q=botany+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=11,botany
"Die Arzneimittel Des Hippokrates, Oder Versuch Einer Systematischen Aufzahlung Der in Allen Hippokratischen Schriften Vorkommenden Medikamenten (Classic Reprint)","German, Paperback, Dierbach Johann Heinrich",https://rukminim1.flixcart.com/image/612/612/jms25jk0-1/book/7/9/7/die-arzneimittel-des-hippokrates-oder-versuch-einer-original-imaf9mdhfh3r2ufp.jpeg?q=70,"₹1,102",,,https://www.flipkart.com/search?q=botany+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=11,botany
