book_title,author,img,price,ratings,no_of_purchase,url,genre
Economic Liberalisation in Latin America,"English, Hardcover, Angeles-Castro Gerardo",https://rukminim1.flixcart.com/image/612/612/xif0q/book/d/8/v/economic-liberalisation-in-latin-america-original-imaghwwmakbd3xcb.jpeg?q=70,"₹13,098",,,https://www.flipkart.com/search?q=economics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=16,economics
Small States in Multilateral Economic Negotiations,"English, Hardcover, unknown",https://rukminim1.flixcart.com/image/612/612/xif0q/book/p/1/w/small-states-in-multilateral-economic-negotiations-original-imagkxtehpyjx3yd.jpeg?q=70,"₹2,196",,,https://www.flipkart.com/search?q=economics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=16,economics
Cuba,"English, Hardcover, Schwab Peter",https://rukminim1.flixcart.com/image/612/612/ki7qw7k0-0/book/5/a/g/cuba-original-imafyfczmkeszdan.jpeg?q=70,"₹1,316",,,https://www.flipkart.com/search?q=economics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=16,economics
"The Indian Economy | Civil Services, UPSC , PSC, IAS, IFS, IPS, IRS |","Paperback, Sanjiv Verma",https://rukminim1.flixcart.com/image/612/612/xif0q/book/v/w/t/the-indian-economy-civil-services-upsc-psc-ias-ifs-ips-irs-original-imaghmvyvwybcx6k.jpeg?q=70,₹270,4.5,"(1,254)",https://www.flipkart.com/search?q=economics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=16,economics
China's New Global Strategy,"English, Hardcover, unknown",https://rukminim1.flixcart.com/image/612/612/xif0q/book/m/r/g/china-s-new-global-strategy-original-imagg4tczbmxttyz.jpeg?q=70,"₹13,098",,,https://www.flipkart.com/search?q=economics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=16,economics
Localization in Development Aid,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/xif0q/book/f/w/0/localization-in-development-aid-original-imagkfhjwbvmpkhn.jpeg?q=70,"₹2,322",,,https://www.flipkart.com/search?q=economics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=16,economics
Authoritarianism and the Elite Origins of Democracy,"English, Hardcover, Albertus Michael",https://rukminim1.flixcart.com/image/612/612/k0r15e80/book/8/2/8/authoritarianism-and-the-elite-origins-of-democracy-original-imafgaqtugzv5f9m.jpeg?q=70,"₹7,943",,,https://www.flipkart.com/search?q=economics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=16,economics
Time Management,"Hindi, Paperback, Singh Neeharika Lodhi",https://rukminim1.flixcart.com/image/612/612/kzrbiq80/book/w/3/t/time-management-original-imagbzexhagtkpeq.jpeg?q=70,₹144,4.2,(102),https://www.flipkart.com/search?q=economics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=16,economics
The Post-Soviet Potemkin Village,"English, Paperback, Allina-Pisano Jessica",https://rukminim1.flixcart.com/image/612/612/xif0q/book/z/c/y/the-post-soviet-potemkin-village-original-imagg5mgjgg3syht.jpeg?q=70,"₹2,614",,,https://www.flipkart.com/search?q=economics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=16,economics
Humankind,"Hindi, Paperback, Bregman Rutger",https://rukminim1.flixcart.com/image/612/612/xif0q/book/m/g/h/humankind-original-imagkfmyf7dzqf9z.jpeg?q=70,₹304,4.6,(25),https://www.flipkart.com/search?q=economics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=16,economics
