book_title,author,img,price,ratings,no_of_purchase,url,genre
HPHT-Treated Diamonds,"English, Paperback, Dobrinets Inga A.",https://rukminim1.flixcart.com/image/612/612/jon7ukw0/book/4/6/2/hpht-treated-diamonds-original-imafbfqdgterahwe.jpeg?q=70,"₹15,578",,,https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=22,physics
Polarization Bremsstrahlung,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/kjd6nww0-0/book/p/4/a/polarization-bremsstrahlung-original-imafyxs3h7qgnakh.jpeg?q=70,"₹5,625",,,https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=22,physics
Homogenization and Porous Media,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/kjd6nww0-0/book/d/b/x/homogenization-and-porous-media-original-imafyxyfuyfhmg8k.jpeg?q=70,"₹8,654",,,https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=22,physics
"Hitbullseye CUET (UG) Entrance Exam Books 2023 Physics Book, 5 Actual Papers, 10 Mocks for Practice, Complimentary Access to Digital Content","Paperback, By Expert Team of Hitbullseye",https://rukminim1.flixcart.com/image/612/612/xif0q/book/i/w/4/hitbullseye-cuet-ug-entrance-exam-books-2023-physics-book-5-original-imagntzffge3tr2j.jpeg?q=70,₹220,4.8,(5),https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=22,physics
Kammerphysikalische Kostbarkeiten,"German, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/jox7xjk0/book/8/3/4/kammerphysikalische-kostbarkeiten-original-imafb9gy5h8tacgh.jpeg?q=70,"₹5,661",,,https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=22,physics
Probability in Physics,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/kiyw9e80-0/book/z/h/t/probability-in-physics-original-imafymx3rrutjmux.jpeg?q=70,"₹6,490",,,https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=22,physics
The Random-Cluster Model,"English, Paperback, Grimmett Geoffrey R.",https://rukminim1.flixcart.com/image/612/612/kjd6nww0-0/book/d/b/u/the-random-cluster-model-original-imafyxthfp6ppqah.jpeg?q=70,"₹7,789",,,https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=22,physics
Nootan ISC Physics Lab-Manual XII (With Practical File),"Paperback, S.C. Yadav",https://rukminim1.flixcart.com/image/612/612/l13whow0/book/9/t/w/nootan-isc-physics-lab-manual-xii-with-practical-file-original-imagcryghxqm4ndg.jpeg?q=70,₹237,4.6,(26),https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=22,physics
Pfadintegrale in der Quantenphysik,"German, Paperback, Roepstorff Gert",https://rukminim1.flixcart.com/image/612/612/jox7xjk0/book/9/4/5/pfadintegrale-in-der-quantenphysik-original-imafbafx24dy83uf.jpeg?q=70,"₹3,639",,,https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=22,physics
"Microlocal Analysis, Sharp Spectral Asymptotics and Applications III","English, Paperback, Ivrii Victor",https://rukminim1.flixcart.com/image/612/612/kod858w0/book/e/b/n/microlocal-analysis-sharp-spectral-asymptotics-and-applications-original-imag2ufzzef8rhwt.jpeg?q=70,"₹14,713",,,https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=22,physics
