book_title,author,img,price,ratings,no_of_purchase,url,genre
Tools and Environments for Parallel and Distributed Computing,"English, Hardcover, unknown",https://rukminim1.flixcart.com/image/612/612/book/8/8/6/tools-and-environments-for-parallel-and-distributed-computing-original-imaeahf3rgyhhhvy.jpeg?q=70,"₹4,930",,,https://www.flipkart.com/search?q=computer+science+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=16,computer science
Learning Elasticsearch 7.x,"English, Paperback, Srivastava Anurag",https://rukminim1.flixcart.com/image/612/612/kqb8pzk0/book/t/t/r/learning-elasticsearch-7-x-original-imag4dfzfjma8yt5.jpeg?q=70,₹629,,,https://www.flipkart.com/search?q=computer+science+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=16,computer science
Legal Tech and the Future of Civil Justice,"English, Hardcover, unknown",https://rukminim1.flixcart.com/image/612/612/xif0q/book/o/s/w/legal-tech-and-the-future-of-civil-justice-original-imaggu65fuhncbuq.jpeg?q=70,"₹9,553",,,https://www.flipkart.com/search?q=computer+science+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=16,computer science
Together With CUET UG Entrance Exam Books 2023 Computer Science/Informatics Practices Solved Question Bank With Sample Paper Central University Based Pattern,"Paperback, Rachna Sagar",https://rukminim1.flixcart.com/image/612/612/xif0q/book/n/e/o/together-with-cuet-ug-entrance-exam-books-2023-computer-science-original-imagn8zawbzdvgfe.jpeg?q=70,₹222,4.6,(32),https://www.flipkart.com/search?q=computer+science+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=16,computer science
8086 Programming and Advance Processor Architecture,"English, Undefined, Savaliya M. T.",https://rukminim1.flixcart.com/image/612/612/book/9/1/5/8086-programming-and-advance-processor-architecture-original-imadbe4wzc5tjyqh.jpeg?q=70,₹552,5,(3),https://www.flipkart.com/search?q=computer+science+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=16,computer science
Getting A Big Data Job for Dummies  - A Wiley Brand,"English, Paperback, Williamson Jason",https://rukminim1.flixcart.com/image/612/612/jpu324w0/book/5/9/1/getting-a-big-data-job-for-dummies-original-imafbznsssh3zbgv.jpeg?q=70,₹286,,,https://www.flipkart.com/search?q=computer+science+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=16,computer science
Algorithmic Learning Theory,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/kjbr8280-0/book/r/d/c/algorithmic-learning-theory-original-imafyxcyruzhbep5.jpeg?q=70,"₹3,575",,,https://www.flipkart.com/search?q=computer+science+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=16,computer science
NTA UGC NET/JRF/SET Paper 2 Computer Science & Applications,"Paperback, Kailash Chandra Gururani Surabhi Sharma",https://rukminim1.flixcart.com/image/612/612/xif0q/regionalbooks/v/j/l/nta-ugc-net-jrf-set-paper-2-computer-science-applications-original-imagzhe2nfygsghb.jpeg?q=70,₹710,,,https://www.flipkart.com/search?q=computer+science+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=16,computer science
Distance Geometry,"English, Hardcover, unknown",https://rukminim1.flixcart.com/image/612/612/jon7ukw0/book/2/7/3/distance-geometry-original-imafbfqczrs48xdz.jpeg?q=70,"₹5,786",,,https://www.flipkart.com/search?q=computer+science+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=16,computer science
Advanced Topics in Brain-Computer Interfacing,"English, Paperback, Vaden Landon",https://rukminim1.flixcart.com/image/612/612/k0igia80/book/6/9/6/advanced-topics-in-brain-computer-interfacing-original-imafkabagssr9dzy.jpeg?q=70,"₹5,521",,,https://www.flipkart.com/search?q=computer+science+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=16,computer science
Mem16008a Interact with Computer Technology (Introduction),"English, Paperback, Blackadder Warren",https://rukminim1.flixcart.com/image/612/612/xif0q/book/m/v/r/mem16008a-interact-with-computer-technology-introduction-original-imagk8p8z85k9xpz.jpeg?q=70,"₹2,277",,,https://www.flipkart.com/search?q=computer+science+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=16,computer science
Polytechic Lecturers (Computer Science Engineering And Information Technology),"Paperback, V.V.K SUBBURAJ",https://rukminim1.flixcart.com/image/612/612/kt7jv680/regionalbooks/t/t/9/sura-s-trb-polytechic-lecturers-computer-science-engineering-and-original-imag6hx2z8jdp4vb.jpeg?q=70,₹495,3.5,(20),https://www.flipkart.com/search?q=computer+science+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=16,computer science
Computer Aided Engineering of Gear Box,"English, Paperback, Shibe Vineet",https://rukminim1.flixcart.com/image/612/612/jobsbrk0/book/6/3/9/computer-aided-engineering-of-gear-box-original-imafatmagmjznr7q.jpeg?q=70,"₹4,653",,,https://www.flipkart.com/search?q=computer+science+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=16,computer science
