book_title,author,img,price,ratings,no_of_purchase,url,genre
Die Debatte um die Quantentheorie,"German, Paperback, Selleri Franco",https://rukminim1.flixcart.com/image/612/612/jyg5lzk0/book/1/8/6/die-debatte-um-die-quantentheorie-original-imafgp27zxfmj5za.jpeg?q=70,"₹5,661",,,https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,physics
Die Grundgesetze der Warmeleitung und ihre Anwendung auf plattenfoermige Koerper,"German, Paperback, Krauss Fritz",https://rukminim1.flixcart.com/image/612/612/jox7xjk0/book/8/2/9/die-grundgesetze-der-w-rmeleitung-und-ihre-anwendung-auf-original-imafb9gwb88fg6jg.jpeg?q=70,"₹4,448",,,https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,physics
Molekulare Gasdynamik,"German, Paperback, Hanel Dieter",https://rukminim1.flixcart.com/image/612/612/jox7xjk0-1/book/2/9/2/molekulare-gasdynamik-original-imafba39wqgcfqyg.jpeg?q=70,"₹5,257",,,https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,physics
"ALLEN SCORE 10 Test Papers with Solutions (Paper 1 & 2) for JEE Advanced 2023 in English | Physics, Chemistry & Mathematics","Paperback, ALLEN Expert faculties, ALLEN Career Institute Kota",https://rukminim1.flixcart.com/image/612/612/xif0q/book/z/h/m/allen-score-10-test-papers-with-solutions-paper-1-2-for-jee-original-imagzyhzdhkcvggc.jpeg?q=70,₹299,5,(4),https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,physics
"Geometry, Particles, and Fields","English, Paperback, Felsager Bjoern",https://rukminim1.flixcart.com/image/612/612/jolseq80/book/4/6/8/geometry-particles-and-fields-original-imafbfd7tuufhpdm.jpeg?q=70,"₹7,356",,,https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,physics
Die Zentrifugalventilatoren und Zentrifugalpumpen und Ihre Antriebsmaschinen der Elektromotor und die Kleindampfturbine in der Heizungstechnik,"German, Paperback, Huttig Valerius",https://rukminim1.flixcart.com/image/612/612/kjd6nww0-0/book/3/z/3/die-zentrifugalventilatoren-und-zentrifugalpumpen-und-ihre-original-imafyxshhebcgrgk.jpeg?q=70,"₹4,044",,,https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,physics
"Scattering Theory: Unitarity, Analyticity and Crossing","English, Paperback, Martin Andre",https://rukminim1.flixcart.com/image/612/612/kjabs7k0-0/book/l/1/g/scattering-theory-unitarity-analyticity-and-crossing-original-imafyvzwacdn9gxy.jpeg?q=70,"₹6,058",,,https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,physics
MHT-CET Score Booster - Physics (Latest Edition-Includes 2022-2004 Papers),"Paperback, Vidyalankar Publications",https://rukminim1.flixcart.com/image/612/612/xif0q/regionalbooks/g/z/w/mht-cet-score-booster-physics-latest-edition-includes-2022-2004-original-imagmqsfzswmatf3.jpeg?q=70,₹900,4.1,(42),https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,physics
1000 Fragen aus der Physik,"German, Paperback, Umhau Rudiger",https://rukminim1.flixcart.com/image/612/612/kjd6nww0-0/book/8/f/f/1000-fragen-aus-der-physik-original-imafyxt3vc9q7pqs.jpeg?q=70,"₹4,448",,,https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,physics
The Foundations of Mechanics and Thermodynamics,"English, Paperback, Noll W.",https://rukminim1.flixcart.com/image/612/612/jog2nbk0-1/book/1/9/8/the-foundations-of-mechanics-and-thermodynamics-original-imafawzjwdfgn3rm.jpeg?q=70,"₹9,520",,,https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,physics
Xam idea Physics Book Class 12 | CBSE Board | Chapterwise Question Bank | 2022-23 Exam,"Paperback, Xamidea Editorial Board",https://rukminim1.flixcart.com/image/612/612/l52sivk0/book/t/n/l/xam-idea-physics-book-class-12-cbse-board-chapterwise-question-original-imagftv9kt6fwqzy.jpeg?q=70,₹720,4.3,(329),https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,physics
Objective Ncert at Your Fingertips for Neet-Aiims-Physics,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/xif0q/book/9/a/3/-original-imagjycd4zzh6wqm.jpeg?q=70,₹540,4.5,"(2,901)",https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,physics
Pearson Iit Foundation Physics Class 9,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/kz5vwy80/book/a/a/h/pearson-iit-foundation-physics-class-9-original-imagb8c8ggryfhqu.jpeg?q=70,₹499,4.6,"(1,257)",https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,physics
Cbse Champion Chapterwise-Topicwise - Physics Class 11,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/k0plpjk0/book/5/4/1/cbse-champion-chapterwise-topicwise-physics-class-11-original-imafkgfa8uz6uufz.jpeg?q=70,₹397,4.3,(92),https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,physics
Understanding Physics JEE Main and Advanced Mechanics Volume 2,"English, Paperback, Pandey DC",https://rukminim1.flixcart.com/image/612/612/xif0q/book/s/w/6/understanding-physics-for-jee-main-and-advanced-mechanics-part-2-original-imagguk8evjykadc.jpeg?q=70,₹387,4.6,(142),https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,physics
"Hitbullseye CUET (UG) Entrance Exam Books 2023 Physics Book, 5 Actual Papers, 10 Mocks for Practice, Complimentary Access to Digital Content","Paperback, By Expert Team of Hitbullseye",https://rukminim1.flixcart.com/image/612/612/xif0q/book/i/w/4/hitbullseye-cuet-ug-entrance-exam-books-2023-physics-book-5-original-imagntzffge3tr2j.jpeg?q=70,₹220,4.8,(5),https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,physics
Boundary Integral Methods,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/jox7xjk0-1/book/6/5/1/boundary-integral-methods-original-imafba8z8tnhyktt.jpeg?q=70,"₹10,515",,,https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,physics
Microclusters,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/kjd6nww0-0/book/h/6/c/microclusters-original-imafyxznfxgcdy8t.jpeg?q=70,"₹7,529",,,https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,physics
Semiconductor Nanomaterials for Flexible Technologies,"English, Hardcover, unknown",https://rukminim1.flixcart.com/image/612/612/kjx6tu80/book/d/o/s/semiconductor-nanomaterials-for-flexible-technologies-original-imafzefsyx3rbrht.jpeg?q=70,"₹11,128",,,https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,physics
Mtg 35 Years Neet Previous Year Solved Question Papers with Neet Chapterwise Topicwise Solutions,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/xif0q/book/t/p/z/mtg-35-years-neet-previous-year-solved-question-papers-with-neet-original-imaggcxdddecvfgr.jpeg?q=70,₹364,4.5,"(2,242)",https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,physics
Local and Global Methods of Nonlinear Dynamics,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/kjbr8280-0/book/5/l/f/local-and-global-methods-of-nonlinear-dynamics-original-imafyx5yjqnhjqzw.jpeg?q=70,"₹6,923",,,https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=19,physics
