book_title,author,img,price,ratings,no_of_purchase,url,genre
Physics Galaxy 2023 : Vol.1 - Mechanics 3rd edition,"Paperback, GKP",https://rukminim1.flixcart.com/image/612/612/xif0q/book/b/5/7/physics-galaxy-2023-vol-1-mechanics-3rd-edition-original-imagnvv4n6gstesc.jpeg?q=70,₹599,5,(3),https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=18,physics
Master Resource Book in Physics for JEE Main 2023,"English, Paperback, Singh Db",https://rukminim1.flixcart.com/image/612/612/xif0q/book/2/n/a/master-resource-book-for-jee-main-physics-original-imagjy56ehcfjz2n.jpeg?q=70,₹737,,,https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=18,physics
Pearson Iit Foundation Physics Class 8 Tenth Edition,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/kz5vwy80/book/w/r/r/pearson-iit-foundation-physics-class-8-original-imagb8c8vwbyhznp.jpeg?q=70,₹409,4.5,(285),https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=18,physics
"Hitbullseye CUET (UG) Entrance Exam Books 2023 Physics Book, 5 Actual Papers, 10 Mocks for Practice, Complimentary Access to Digital Content","Paperback, By Expert Team of Hitbullseye",https://rukminim1.flixcart.com/image/612/612/xif0q/book/i/w/4/hitbullseye-cuet-ug-entrance-exam-books-2023-physics-book-5-original-imagntzffge3tr2j.jpeg?q=70,₹220,4.8,(5),https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=18,physics
Physics Foundation Course for Jee/Olympiad Class 9,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/kzfvzww0/book/l/f/f/mtg-foundation-course-for-ntse-nvs-boards-jee-neet-nso-olympiad-original-imagbgg5h6e6gptz.jpeg?q=70,₹371,4.5,(449),https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=18,physics
Life in Antarctic Deserts and other Cold Dry Environments,"English, Hardcover, unknown",https://rukminim1.flixcart.com/image/612/612/ktaeqvk0/book/h/t/x/life-in-antarctic-deserts-and-other-cold-dry-environments-original-imag6zehvgehscek.jpeg?q=70,"₹8,044",,,https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=18,physics
The Physics of Fanfiction  - A High Schoolers Guide,"English, Paperback, Ish Kaul",https://rukminim1.flixcart.com/image/612/612/j8ddbbk0/book/0/8/7/the-physics-of-fanfiction-original-imaeyedtywmcmgmg.jpeg?q=70,₹200,,,https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=18,physics
Nootan ISC Physics Lab-Manual XII (With Practical File),"Paperback, S.C. Yadav",https://rukminim1.flixcart.com/image/612/612/l13whow0/book/9/t/w/nootan-isc-physics-lab-manual-xii-with-practical-file-original-imagcryghxqm4ndg.jpeg?q=70,₹237,4.6,(26),https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=18,physics
Perspectives on Statistical Thermodynamics,"English, Hardcover, Oono Yoshitsugu",https://rukminim1.flixcart.com/image/612/612/ktvucnk0/book/h/p/w/perspectives-on-statistical-thermodynamics-original-imag74frehm5t6ps.jpeg?q=70,"₹5,932",,,https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=18,physics
S. Chand's Textbook of First Year Physics,"English, Paperback, Arora C. L.",https://rukminim1.flixcart.com/image/612/612/jpsnma80/book/0/4/2/s-chand-s-textbook-of-first-year-physics-original-imafbxy8hwnrnqud.jpeg?q=70,₹517,3.7,(6),https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=18,physics
Quantum,"English, Paperback, Al-Khalili Jim",https://rukminim1.flixcart.com/image/612/612/xif0q/book/r/o/m/quantum-original-imagkkfnmhcvaewu.jpeg?q=70,₹499,4,(2),https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=18,physics
"ALLEN SCORE 10 Test Papers with Solutions (Paper 1 & 2) for JEE Advanced 2023 in English | Physics, Chemistry & Mathematics","Paperback, ALLEN Expert faculties, ALLEN Career Institute Kota",https://rukminim1.flixcart.com/image/612/612/xif0q/book/z/h/m/allen-score-10-test-papers-with-solutions-paper-1-2-for-jee-original-imagzyhzdhkcvggc.jpeg?q=70,₹299,5,(4),https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=18,physics
Dynamical Systems on Networks,"English, Paperback, Porter Mason",https://rukminim1.flixcart.com/image/612/612/kk4c13k0/book/y/6/u/dynamical-systems-on-networks-original-imafzjefg9ahnzh9.jpeg?q=70,"₹3,461",,,https://www.flipkart.com/search?q=physics+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=18,physics
