book_title,author,img,price,ratings,no_of_purchase,url,genre
Aeroecology,"English, Hardcover, unknown",https://rukminim1.flixcart.com/image/612/612/k0o69ow0/book/7/4/8/aeroecology-original-imafkf7yzhygrju2.jpeg?q=70,"₹9,085",,,https://www.flipkart.com/search?q=zoology+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=9,zoology
Elements of GATE Zoology,"English, Paperback, Dr. Debasish Kar",https://rukminim1.flixcart.com/image/612/612/ks0onm80/book/g/2/e/elements-of-gate-zoology-original-imag5zcvx8qcgugy.jpeg?q=70,"₹1,146",5,(2),https://www.flipkart.com/search?q=zoology+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=9,zoology
"COMPREHENSIVE ZOOLOGY VOL-II (FOR UNDERGRADUATE COURSES, NEET AND VARIOUS OTHER COMPETITIVE EXAMINATIONS)","English, Paperback, Dr. J. P. Sharma",https://rukminim1.flixcart.com/image/612/612/jzfvma80/book/5/3/6/comprehensive-zoology-vol-ii-for-undergraduate-courses-neet-and-original-imafjbyyb8dukzur.jpeg?q=70,₹446,,,https://www.flipkart.com/search?q=zoology+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=9,zoology
Objective Ncert at Your Fingertips for Neet-Aiims - Biology,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/jvtujrk0/book/7/8/9/mtg-objective-ncert-at-your-fingertips-biology-2019-20-original-imafgnaukf9sjfzu.jpeg?q=70,₹711,4.6,"(37,345)",https://www.flipkart.com/search?q=zoology+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=9,zoology
Junior Zoology Question Bank for Intermediate Students - CMP Series,"English, Paperback, C M Prasad",https://rukminim1.flixcart.com/image/612/612/km9ht3k0/book/q/c/c/junior-zoology-question-bank-for-intermediate-students-cmp-original-imagf7h6dmxt7w8j.jpeg?q=70,₹150,,,https://www.flipkart.com/search?q=zoology+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=9,zoology
"PRACTICAL MANUAL OF ZOOLOGY
SEMESTER I
Paper I","Paperback, Dr.Tasneem Jahan, Mrs. D. Divya , Mrs. Juvaria Azmath , Mrs. N. Kavya, Dr. Poonam Dev",https://rukminim1.flixcart.com/image/612/612/kusph8w0/book/9/b/2/practical-manual-of-zoology-semester-i-paper-i-original-imag7u2mzt5bgzhg.jpeg?q=70,₹257,,,https://www.flipkart.com/search?q=zoology+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=9,zoology
Evolution and Water Resources Utilization of the Yangtze River,"English, Hardcover, Chen Jin",https://rukminim1.flixcart.com/image/612/612/k2p1q4w0/book/7/1/3/evolution-and-water-resources-utilization-of-the-yangtze-river-original-imafhyxn59dfg2ga.jpeg?q=70,"₹9,911",,,https://www.flipkart.com/search?q=zoology+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=9,zoology
Birds of the Indian Hills,"English, Paperback, Dewar Douglas",https://rukminim1.flixcart.com/image/612/612/jtq47m80/book/5/7/1/birds-of-the-indian-hills-original-imaffytakqesutr4.jpeg?q=70,₹290,2.3,(3),https://www.flipkart.com/search?q=zoology+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=9,zoology
The animals and man; an elementary textbook of zoology and human physiology,"English, Paperback, L Kellogg Vernon",https://rukminim1.flixcart.com/image/612/612/kgpg5u80/book/5/9/3/the-animals-and-man-an-elementary-textbook-of-zoology-and-human-original-imafwvpfshdnzu9n.jpeg?q=70,₹901,,,https://www.flipkart.com/search?q=zoology+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=9,zoology
Schleiereulen,"German, Hardcover, Roulin Alexandre",https://rukminim1.flixcart.com/image/612/612/kwdv3bk0/book/q/3/k/schleiereulen-original-imag92anm6rzdwjk.jpeg?q=70,"₹3,859",,,https://www.flipkart.com/search?q=zoology+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=9,zoology
