book_title,author,img,price,ratings,no_of_purchase,url,genre
Advanced Excel Reporting for Management Accountants,"English, Paperback, Blackwood Neale",https://rukminim1.flixcart.com/image/612/612/xif0q/book/2/r/7/advanced-excel-reporting-for-management-accountant-s-website-original-imaghtjdg8fjwkrh.jpeg?q=70,"₹4,142",,,https://www.flipkart.com/search?q=excel+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=13,excel
The Step-By-Step Guide To The 25 Most Common Microsoft Excel Formulas & Features,"English, Paperback, Benton C J",https://rukminim1.flixcart.com/image/612/612/k0jvy4w0/book/6/4/4/the-step-by-step-guide-to-the-25-most-common-microsoft-excel-original-imafkavqkutzfd4b.jpeg?q=70,"₹1,046",,,https://www.flipkart.com/search?q=excel+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=13,excel
MS Excel,"English, Paperback, Singal Anurag",https://rukminim1.flixcart.com/image/612/612/l5ld8y80/book/c/f/u/ms-excel-original-imagg82dejkpmpqn.jpeg?q=70,"₹1,644",,,https://www.flipkart.com/search?q=excel+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=13,excel
Marketing Analytics,"English, Paperback, Winston Wayne L.",https://rukminim1.flixcart.com/image/612/612/kjx6tu80/book/t/3/a/marketing-analytics-original-imafze24jra6a2rd.jpeg?q=70,"₹2,998",,,https://www.flipkart.com/search?q=excel+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=13,excel
Head First Excel,"English, Paperback, Milton Michael",https://rukminim1.flixcart.com/image/612/612/jpodaq80/book/6/9/6/head-first-excel-original-imafbuq6ugj7yw5d.jpeg?q=70,"₹2,524",4.3,(12),https://www.flipkart.com/search?q=excel+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=13,excel
Excel 4.0,"German, Paperback, Schneiderloechner Peter",https://rukminim1.flixcart.com/image/612/612/k0jvy4w0/book/7/6/8/excel-4-0-original-imafkbeh2fzhgbqv.jpeg?q=70,"₹4,448",,,https://www.flipkart.com/search?q=excel+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=13,excel
Excel 2007,"English, Paperback, Dixon Helen",https://rukminim1.flixcart.com/image/612/612/johi3680/book/9/8/9/excel-2007-original-imafaxe63durhgxd.jpeg?q=70,"₹3,045",,,https://www.flipkart.com/search?q=excel+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=13,excel
Statistics for Managers  - Using Microsoft Excel,"English, Paperback, Levine David M.",https://rukminim1.flixcart.com/image/612/612/kjd6nww0-0/book/6/g/o/statistics-for-managers-original-imafyxjhqeqt4vse.jpeg?q=70,₹667,4.6,(60),https://www.flipkart.com/search?q=excel+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=13,excel
C Programming,"English, Paperback, Prashad M. V. S. S. N.",https://rukminim1.flixcart.com/image/612/612/js0o9zk0/book/5/0/7/c-programming-original-imafdg69tzsqgehg.jpeg?q=70,₹349,,,https://www.flipkart.com/search?q=excel+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=13,excel
Engineering Computation: An Introduction Using MATLAB and Excel,"English, Paperback, Musto Joseph",https://rukminim1.flixcart.com/image/612/612/l27wtjk0/book/j/8/b/engineering-computation-an-introduction-using-matlab-and-excel-original-imagdhbc4qwzvcum.jpeg?q=70,"₹2,994",,,https://www.flipkart.com/search?q=excel+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=13,excel
CaseGrader: Microsoft Office Excel 2003 Casebook with Autograding Technology,"English, Paperback, Crews Thad",https://rukminim1.flixcart.com/image/612/612/jvmpci80/book/2/3/9/casegrader-microsoft-office-excel-2003-casebook-with-autograding-original-imafghzfyfyghpq9.jpeg?q=70,₹541,,,https://www.flipkart.com/search?q=excel+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=13,excel
Excel 2019: In Easy Steps,"English, Paperback, Price Michael",https://rukminim1.flixcart.com/image/612/612/jybvafk0/book/2/6/1/excel-2019-in-easy-steps-original-imafgkreyftzfkcz.jpeg?q=70,₹269,4.1,(15),https://www.flipkart.com/search?q=excel+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=13,excel
Statistical Analysis With Excel for Dummies,"English, Paperback, Schmuller Joseph",https://rukminim1.flixcart.com/image/612/612/jpu324w0/book/4/4/1/statistical-analysis-with-excel-for-dummies-original-imafbzzqwdzm95du.jpeg?q=70,₹343,,,https://www.flipkart.com/search?q=excel+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=13,excel
