book_title,author,img,price,ratings,no_of_purchase,url,genre
Fuzzy Data Analysis,"English, Hardcover, Bandemer Hans",https://rukminim1.flixcart.com/image/612/612/jolseq80/book/7/2/2/fuzzy-data-analysis-original-imafbfhrxb9gev24.jpeg?q=70,"₹17,309",,,https://www.flipkart.com/search?q=data+analyst+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=17,data analyst
The Analysis of Hydrologic Data for Small Watersheds (Classic Reprint),"English, Hardcover, Horner Wesley W.",https://rukminim1.flixcart.com/image/612/612/jms25jk0/book/1/3/2/the-analysis-of-hydrologic-data-for-small-watersheds-classic-original-imaf9hzfvqe5gjum.jpeg?q=70,"₹1,701",,,https://www.flipkart.com/search?q=data+analyst+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=17,data analyst
A Strong-Connectivity Algorithm and Its Applications in Data Flow Analysis Applications (Classic Reprint),"English, Paperback, Sharir M.",https://rukminim1.flixcart.com/image/612/612/jmqmpow0/book/0/3/7/a-strong-connectivity-algorithm-and-its-applications-in-data-original-imaf9khakhy53k84.jpeg?q=70,₹793,,,https://www.flipkart.com/search?q=data+analyst+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=17,data analyst
A Complete Book on Data Interpretation and (Hindi) Analysis Printed Edition),"Hindi, Paperback, Adda247 Publications (Author), Anil (Contributor)",https://rukminim1.flixcart.com/image/612/612/keokpe80/book/2/9/6/a-complete-book-on-data-interpretation-and-hindi-analysis-original-imafvapbqeheg6zq.jpeg?q=70,₹375,4.3,(922),https://www.flipkart.com/search?q=data+analyst+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=17,data analyst
Produktivitats- und Effizienzverbesserungen in der Data Envelopment Analysis,"German, Paperback, Dellnitz Andreas",https://rukminim1.flixcart.com/image/612/612/jox7xjk0-1/book/7/0/9/produktivit-ts-und-effizienzverbesserungen-in-der-data-original-imafbabxyehhafhu.jpeg?q=70,"₹4,853",,,https://www.flipkart.com/search?q=data+analyst+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=17,data analyst
Bayesian Analysis in Longitudinal Data,"English, Paperback, Bhattacharjee Atanu",https://rukminim1.flixcart.com/image/612/612/kskotjk0/book/e/f/k/bayesian-analysis-in-longitudinal-data-original-imag63gyj4zsssmu.jpeg?q=70,"₹5,496",,,https://www.flipkart.com/search?q=data+analyst+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=17,data analyst
Biometric System and Data Analysis,"English, Hardcover, Dunstone Ted",https://rukminim1.flixcart.com/image/612/612/jon7ukw0/book/2/5/5/biometric-system-and-data-analysis-original-imafbfzpfb9xwgg8.jpeg?q=70,"₹12,116",,,https://www.flipkart.com/search?q=data+analyst+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=17,data analyst
A Complete Book Of Data Interpretation & Analysis (Third Hindi Edition),"Paperbackk, Hindi, Adda247 Publications",https://rukminim1.flixcart.com/image/612/612/l4ln8nk0/regionalbooks/q/l/y/a-complete-book-of-data-interpretation-third-hindi-edition-original-imagfgszjkj6r7yj.jpeg?q=70,₹385,4.3,(130),https://www.flipkart.com/search?q=data+analyst+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=17,data analyst
Mathematical Statistics and Data Analysis,"English, Paperback, Rice John",https://rukminim1.flixcart.com/image/612/612/book/5/4/7/mathematical-statistics-and-data-analysis-with-cd-original-imaeey4nt23s4qm6.jpeg?q=70,₹642,4.5,(17),https://www.flipkart.com/search?q=data+analyst+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=17,data analyst
A Comprehensive Study of Data Interpretation Analysis and Sufficiency,"English, Paperback, Ashok Gupta",https://rukminim1.flixcart.com/image/612/612/book/6/4/0/a-comprehensive-study-of-data-interpretation-analysis-and-sufficiency-original-imadjrh9843khgzn.jpeg?q=70,₹65,3.6,(15),https://www.flipkart.com/search?q=data+analyst+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=17,data analyst
