book_title,author,img,price,ratings,no_of_purchase,url,genre
A Brief History Of India (The Gist Of Ncert) Vi To Xii,"Paperback, MAHESH KUMAR, SANYA SINGHAL, SHABNAM SAIFI",https://rukminim1.flixcart.com/image/612/612/xif0q/regionalbooks/6/n/d/a-brief-history-of-india-the-gist-of-ncert-vi-to-xii-original-imagz934f9sq3qdp.jpeg?q=70,₹400,,,https://www.flipkart.com/search?q=history+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=22,history
Tulshir Bharater Itihas (History) O Swadhinta Sangram In Bengali,"Paperback, Bengali, Nikhil Sur, Nirmal Mandal, Imankalyan Jana",https://rukminim1.flixcart.com/image/612/612/k3hmj680/regionalbooks/u/v/r/tulshir-bharater-itihas-history-o-swadhinta-sangram-in-bengali-original-imafmm2fqbjupru8.jpeg?q=70,₹300,4.3,(133),https://www.flipkart.com/search?q=history+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=22,history
Hobbes's On the Citizen,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/kufuikw0/book/3/b/s/hobbes-s-on-the-citizen-original-imag7jzyfy5ygeux.jpeg?q=70,"₹2,312",,,https://www.flipkart.com/search?q=history+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=22,history
Mujhe Bananaa Hai Upsc Topper,"Hindi, Paperback, Jain Nishant",https://rukminim1.flixcart.com/image/612/612/krxtrww0/book/8/t/n/mujhe-bananaa-hai-upsc-topper-original-imag5m7qqvhysegn.jpeg?q=70,₹226,4.5,"(8,373)",https://www.flipkart.com/search?q=history+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=22,history
History (Themes In World History)  - Itihas Class 11 1 Edition,"Hindi, Paperback, B. K. Shrivastava",https://rukminim1.flixcart.com/image/612/612/l2nmnww0/regionalbooks/b/q/j/history-class-11-based-on-ncert-guidelines-original-imagdyaq7gktrqqy.jpeg?q=70,₹350,4.3,(6),https://www.flipkart.com/search?q=history+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=22,history
Third class in Indian railways,"English, Paperback, Gandhi Mahatma",https://rukminim1.flixcart.com/image/612/612/xif0q/book/4/8/i/third-class-in-indian-railways-original-imagh27egehs4uty.jpeg?q=70,₹89,,,https://www.flipkart.com/search?q=history+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=22,history
Discovery,"English, Paperback, Byrd Richard Evelyn Jr.",https://rukminim1.flixcart.com/image/612/612/kp4difk0/book/o/n/b/discovery-original-imag3feehhzw9bxn.jpeg?q=70,"₹2,301",,,https://www.flipkart.com/search?q=history+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=22,history
Cyber Crimes,"English, Paperback, Pitts Vannesa",https://rukminim1.flixcart.com/image/612/612/jobsbrk0/book/7/0/9/cyber-crimes-original-imafatzyayfhk5yz.jpeg?q=70,₹291,4.2,(14),https://www.flipkart.com/search?q=history+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=22,history
Tales Behind the Tombstones,"English, Paperback, Enss Chris",https://rukminim1.flixcart.com/image/612/612/kr58yvk0/book/t/q/r/tales-behind-the-tombstones-original-imag4zdjygptcjve.jpeg?q=70,"₹1,401",,,https://www.flipkart.com/search?q=history+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=22,history
German Boy,"English, Hardcover, Samuel Wolfgang W. E.",https://rukminim1.flixcart.com/image/612/612/xif0q/book/v/o/x/german-boy-original-imagk8t5wxpezbjk.jpeg?q=70,"₹2,829",,,https://www.flipkart.com/search?q=history+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=22,history
A Short History of the World,"English, Paperback, Wells H. G.",https://rukminim1.flixcart.com/image/612/612/xif0q/book/f/p/m/a-short-history-of-the-world-original-imagk7fzzptsynue.jpeg?q=70,"₹2,079",4.4,(286),https://www.flipkart.com/search?q=history+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=22,history
