book_title,author,img,price,ratings,no_of_purchase,url,genre
"Na Teen Mein, Na Teraha Mein, Mradang Bajaye Dere Mein","Hindi, Hardcover, Prakash Anand Maheshwari",https://rukminim1.flixcart.com/image/612/612/kbs9k7k0/book/8/8/7/na-teen-mein-na-teraha-mein-mradang-bajaye-dere-mein-original-imaftfyh8zcpcq7g.jpeg?q=70,₹290,,,https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=10,short stories
Stories of Wizards and Witches,"English, Paperback, Blyton Enid",https://rukminim1.flixcart.com/image/612/612/kz5vwy80/book/3/i/0/stories-of-wizards-and-witches-original-imagb87dhrftpzm2.jpeg?q=70,₹349,4.8,(25),https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=10,short stories
Aroo 2019,"Tamil, Paperback, Aroo",https://rukminim1.flixcart.com/image/612/612/ku5ufm80/book/o/t/t/aroo-2019-original-imag7c9anqpxgwsc.jpeg?q=70,₹243,,,https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=10,short stories
Invisible Pain  - The cry of nature!!!,"English, Paperback, Praveena",https://rukminim1.flixcart.com/image/612/612/book/5/4/1/invisible-pain-original-imaefar8b3afzah2.jpeg?q=70,₹110,4.1,(168),https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=10,short stories
Bhavkallol,"Marathi, Paperback, SATYANARAYANA K.",https://rukminim1.flixcart.com/image/612/612/kt1u3rk0/book/8/c/8/bhavkallol-original-imag6hqja2p7m5uj.jpeg?q=70,₹120,,,https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=10,short stories
The Happy Prince & Other Stories,"English, Paperback, Wilde Oscar",https://rukminim1.flixcart.com/image/612/612/kk4c13k0/book/f/i/z/the-happy-prince-other-stories-original-imafzjgygfkwzrws.jpeg?q=70,₹287,4.3,(32),https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=10,short stories
Joseph Conrad The Dover Reader,"English, Paperback, Conrad Joseph",https://rukminim1.flixcart.com/image/612/612/kigbjbk0-0/book/9/0/l/joseph-conrad-the-dover-reader-original-imafy8vyvupe9efh.jpeg?q=70,₹168,,,https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=10,short stories
"Blossom Moral Story Book For Kids 3 Years To 7 Years Old In English | Stories With Pictures | Best Bedtime Children Story Book Baby | Short Stories For Infants, Toddlers | Book A & B | Set Of 2","Paperback, Target Publications",https://rukminim1.flixcart.com/image/612/612/xif0q/regionalbooks/j/a/x/blossom-moral-story-book-for-kids-3-years-to-7-years-old-in-original-imagnz76faxgnc6y.jpeg?q=70,₹259,,,https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=10,short stories
Maharajavin Rail Vandi (Short Stories)(மகாராஜாவின் ரயில் வண்டி 2016),"Tamil, Paperback, A. Muthulingam",https://rukminim1.flixcart.com/image/612/612/book/1/4/3/maharajavin-rail-vandi-short-stories-2016-original-imaepzdhwesjbwf9.jpeg?q=70,₹206,,,https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=10,short stories
My Friend is HIV Positive  - based on real life stories,"English, Paperback, Chawla Rajan",https://rukminim1.flixcart.com/image/612/612/xif0q/book/t/8/u/my-friend-is-hiv-positive-original-imagkky7vcvahrqy.jpeg?q=70,₹105,,,https://www.flipkart.com/search?q=short+stories+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=10,short stories
