book_title,author,img,price,ratings,no_of_purchase,url,genre
The Divine Comedy,"English, Paperback, Alighieri Dante",https://rukminim1.flixcart.com/image/612/612/kufuikw0/book/j/u/o/the-divine-comedy-original-imag7jh6wxxwehvb.jpeg?q=70,₹520,4.6,(114),https://www.flipkart.com/search?q=poetry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=18,poetry
Water in a Broken Pot,"English, Hardcover, Maitreya Yogesh",https://rukminim1.flixcart.com/image/612/612/xif0q/book/e/u/6/water-in-a-broken-pot-original-imagzkhbdzmqmguj.jpeg?q=70,₹313,,,https://www.flipkart.com/search?q=poetry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=18,poetry
Hope Against Hope,"English, Paperback, Mandelstam Nadezhda",https://rukminim1.flixcart.com/image/612/612/xif0q/book/d/l/c/hope-against-hope-original-imaggtw3m6xcvzz6.jpeg?q=70,"₹1,000",,,https://www.flipkart.com/search?q=poetry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=18,poetry
Scanner Green Edition for Financial Accounting (Paper 6 | CMA Inter Group 1) - Including questions and solutions of December 2022 | 2022 Syllabus | New Syllabus | June 2023 Exam,"Shuchita Prakashan (P) Ltd., Prof. Arun Kumar, CA Mohit Bahal, CS (Dr.) Himanshu Srivastava",https://rukminim1.flixcart.com/image/612/612/xif0q/book/d/b/b/scanner-green-edition-for-financial-accounting-paper-6-cma-inter-original-imagmqnxzakdrxvw.jpeg?q=70,₹195,4.8,(11),https://www.flipkart.com/search?q=poetry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=18,poetry
Poems,"English, Paperback, Blake William",https://rukminim1.flixcart.com/image/612/612/kuef2q80/book/6/e/e/poems-original-imag7jgmz3zuzzzf.jpeg?q=70,₹259,,,https://www.flipkart.com/search?q=poetry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=18,poetry
Le Roman de la Momie (Classic Reprint),"French, Paperback, Gautier Theophile",https://rukminim1.flixcart.com/image/612/612/jpodaq80/book/6/8/1/le-roman-de-la-momie-classic-reprint-original-imafbusyqf4vsz3a.jpeg?q=70,"₹1,134",,,https://www.flipkart.com/search?q=poetry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=18,poetry
Ballads Of Books,"English, Paperback, Various",https://rukminim1.flixcart.com/image/612/612/kgpg5u80/book/8/8/7/ballads-of-books-original-imafwvpfw68nn2yv.jpeg?q=70,₹254,,,https://www.flipkart.com/search?q=poetry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=18,poetry
Scanner Cost Accounting (Paper 8 | Group 1) | 2022 Syllabus | June 2023 Exam,"Shuchita Prakashan (P) Ltd., Prof. Arun Kumar, CA Mohit Bahal, CS (Dr.) Himanshu Srivastava",https://rukminim1.flixcart.com/image/612/612/xif0q/book/h/z/c/scanner-cost-accounting-paper-8-group-1-2022-syllabus-june-2023-original-imagmv88p9xgmffg.jpeg?q=70,₹260,4.4,(8),https://www.flipkart.com/search?q=poetry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=18,poetry
Kaamchor Gadha,"Hindi, Paperback, Manucha Ratna",https://rukminim1.flixcart.com/image/612/612/jpsnma80/book/1/0/2/aao-bachchon-suno-kahani-kaamchor-gdha-original-imafbymcm5r2efz2.jpeg?q=70,₹70,,,https://www.flipkart.com/search?q=poetry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=18,poetry
Kaathukal,"Tamil, Paperback, Venkatram M.V.",https://rukminim1.flixcart.com/image/612/612/ksw4ccw0/book/n/g/y/kaathukal-original-imag6cvfhxkpxrqv.jpeg?q=70,₹165,3.3,(3),https://www.flipkart.com/search?q=poetry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=18,poetry
Big Book of Puzzle Adventures,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/k0plpjk0/book/2/4/6/big-book-of-puzzle-adventures-original-imafkfqfpp2hpdxh.jpeg?q=70,₹499,,,https://www.flipkart.com/search?q=poetry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=18,poetry
The Power Of Your Subconscious Mind  - The Power of Your Subconscious Mind : Hindi Translation of International Bestseller “The Power of Your Subconscious Mind by Joseph Murphy” (Best Selling Books of All Time),"Paperback, Joseph Murphy",https://rukminim1.flixcart.com/image/612/612/krgohow0/book/4/g/6/the-power-of-your-subconscious-mind-original-imag58y9kgnwzzsh.jpeg?q=70,₹205,4.4,(757),https://www.flipkart.com/search?q=poetry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=18,poetry
"Oeuvres Completes de Saint Francois de Sales, Eveque Et Prince de Geneve, Vol. 3","French, Paperback, Sales Francois de",https://rukminim1.flixcart.com/image/612/612/jsge4cw0/book/2/3/3/oeuvres-completes-de-saint-francois-de-sales-eveque-et-prince-de-original-imafeyzhqck3ppxg.jpeg?q=70,"₹1,620",,,https://www.flipkart.com/search?q=poetry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=18,poetry
Urdu Ke Mashhoor Shayar Josh Malihabadi Aur Unki Chuninda Shayari - (उर्दू के मशहूर शायर जोश मलिहाबा,"Hindi, Paperback, Behl Narender Govind",https://rukminim1.flixcart.com/image/612/612/ku5ufm80/book/3/h/7/urdu-ke-mashhoor-shayar-josh-malihabadi-aur-unki-chuninda-original-imag7c9gxwz4cnxz.jpeg?q=70,₹149,,,https://www.flipkart.com/search?q=poetry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=18,poetry
The Parables,"English, Paperback, Guthrie Thomas",https://rukminim1.flixcart.com/image/612/612/jms25jk0/book/8/5/9/the-parables-original-imaf9hmxcgeezpn3.jpeg?q=70,"₹1,104",,,https://www.flipkart.com/search?q=poetry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=18,poetry
Manusmriti,"Hindi, Paperback, Manu",https://rukminim1.flixcart.com/image/612/612/ki0loy80-0/book/7/r/k/manusmriti-original-imafxwmfw4asszj5.jpeg?q=70,₹338,4.4,(546),https://www.flipkart.com/search?q=poetry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=18,poetry
Mythos,"English, Paperback, Fry Stephen",https://rukminim1.flixcart.com/image/612/612/kufuikw0/book/c/z/e/mythos-original-imag7kyqfpqw2xf9.jpeg?q=70,₹399,4.6,(154),https://www.flipkart.com/search?q=poetry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=18,poetry
"Obras del M. Fr. Luis de Leon, de la Orden de San Agustin, Vol. 2","Spanish, Paperback, Leon Luis de",https://rukminim1.flixcart.com/image/612/612/jsge4cw0/book/6/5/5/obras-del-m-fr-luis-de-leon-de-la-orden-de-san-agustin-vol-2-original-imafeyqydysjhsrh.jpeg?q=70,"₹1,390",,,https://www.flipkart.com/search?q=poetry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=18,poetry
Selected Poems,"English, Paperback, Das Jibanananda",https://rukminim1.flixcart.com/image/612/612/kk8mcnk0/book/y/9/u/selected-poems-original-imafzm37hfep3vtu.jpeg?q=70,₹160,4.4,(13),https://www.flipkart.com/search?q=poetry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=18,poetry
Objective Ncert at Your Fingertips for Neet-Aiims-Chemistry,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/kw104nk0/book/2/6/l/mtg-objective-ncert-at-your-fingertips-for-neet-aiims-chemistry-original-imag8snejsvfuzs7.jpeg?q=70,₹540,4.5,"(5,261)",https://www.flipkart.com/search?q=poetry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=18,poetry
Samuel Taylor Coleridge,"English, Paperback, unknown",https://rukminim1.flixcart.com/image/612/612/xif0q/book/l/3/4/samuel-taylor-coleridge-the-critical-heritage-original-imagkfvbgfnqfmts.jpeg?q=70,"₹2,447",,,https://www.flipkart.com/search?q=poetry+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=18,poetry
