book_title,author,img,price,ratings,no_of_purchase,url,genre
Object-Oriented Discrete-Event Simulation with Java,"English, Paperback, Garrido Jose M.",https://rukminim1.flixcart.com/image/612/612/kjlrb0w0-0/book/k/s/z/object-oriented-discrete-event-simulation-with-java-original-imafz47zhpvfwbhx.jpeg?q=70,"₹23,712",,,https://www.flipkart.com/search?q=java+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=14,java
DevOps Tools for Java Developers,"English, Paperback, Chin Stephen",https://rukminim1.flixcart.com/image/612/612/kz5vwy80/book/i/e/z/devops-tools-for-java-developers-original-imagb8c6hwxkymgh.jpeg?q=70,"₹4,650",,,https://www.flipkart.com/search?q=java+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=14,java
Pro JavaScript Techniques 1st Edition,"English, Paperback, Resig John",https://rukminim1.flixcart.com/image/612/612/kylvr0w0/book/e/d/w/pro-javascript-techniques-original-imagashhgnysmjgy.jpeg?q=70,"₹3,394",,,https://www.flipkart.com/search?q=java+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=14,java
Programming in Java Second Edition,"English, Paperback, Sachin Malhotra, Saurab Choudhary",https://rukminim1.flixcart.com/image/612/612/jfvfjbk0/book/1/4/0/programming-in-java-original-imaf48g3x3tqwzhu.jpeg?q=70,₹749,4.5,(47),https://www.flipkart.com/search?q=java+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=14,java
Begin to Code with JavaScript,"English, Paperback, Miles Rob",https://rukminim1.flixcart.com/image/612/612/kqpj4i80/book/1/l/n/begin-to-code-with-javascript-original-imag4nx2debpqjze.jpeg?q=70,"₹3,776",,,https://www.flipkart.com/search?q=java+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=14,java
Reactive Systems in Java,"English, Paperback, Escoffier Clement",https://rukminim1.flixcart.com/image/612/612/kw3v0cw0/book/f/y/k/reactive-systems-in-java-original-imag8uf8hagcq8zt.jpeg?q=70,"₹5,530",,,https://www.flipkart.com/search?q=java+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=14,java
Going Global with JavaScript and Globalize.Js,"English, Paperback, Korpela Jukka K",https://rukminim1.flixcart.com/image/612/612/book/0/0/4/going-global-with-javascript-and-globalize-js-original-imaeacfegtsxsz7q.jpeg?q=70,"₹3,190",,,https://www.flipkart.com/search?q=java+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=14,java
Monumental Java,"English, Paperback, F Scheltema J",https://rukminim1.flixcart.com/image/612/612/kgpg5u80/book/9/8/4/monumental-java-original-imafwvpyuhbwkmbd.jpeg?q=70,₹608,,,https://www.flipkart.com/search?q=java+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=14,java
JavaFX Script 1st Edition,"English, Paperback, Weaver James",https://rukminim1.flixcart.com/image/612/612/book/4/5/7/javafx-script-dynamic-java-scripting-for-rich-internet-client-original-imaeb7dfewpey4vv.jpeg?q=70,"₹4,429",,,https://www.flipkart.com/search?q=java+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=14,java
Pro Java Programming,"English, Paperback, Brett Spell Terrill",https://rukminim1.flixcart.com/image/612/612/kjkbv680-0/book/m/i/b/pro-java-programming-original-imafz3gjb76ksnfa.jpeg?q=70,"₹4,524",,,https://www.flipkart.com/search?q=java+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=14,java
Introduction to Software Design with Java,"English, Paperback, Robillard Martin P.",https://rukminim1.flixcart.com/image/612/612/l2tcfbk0/book/f/d/6/introduction-to-software-design-with-java-original-image2euuzfkz2cr.jpeg?q=70,"₹4,544",,,https://www.flipkart.com/search?q=java+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=14,java
"Java, the garden of the East","English, Paperback, Ruhamah Scidmore Eliza",https://rukminim1.flixcart.com/image/612/612/k7nnrm80/book/1/6/8/java-the-garden-of-the-east-original-imafpue7zg4usgfz.jpeg?q=70,₹542,,,https://www.flipkart.com/search?q=java+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=14,java
Continuous Delivery in Java,"English, Paperback, Bryant Daniel",https://rukminim1.flixcart.com/image/612/612/k0cqqvk0/book/0/2/8/continuous-delivery-in-java-original-imafk6e8e2cdghpy.jpeg?q=70,"₹4,055",,,https://www.flipkart.com/search?q=java+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=14,java
"OCM Java EE 6 Enterprise Architect Exam Guide (Exams 1Z0-807, 1Z0-865 & 1Z0-866)","English, Book, Allen Paul R.",https://rukminim1.flixcart.com/image/612/612/l27wtjk0/book/q/e/o/ocm-java-ee-6-enterprise-architect-exam-guide-exams-1z0-807-1z0-original-imagdhb846yp5hgz.jpeg?q=70,"₹5,048",,,https://www.flipkart.com/search?q=java+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=14,java
Introducing JavaScript Game Development,"English, Paperback, Stuart Graeme",https://rukminim1.flixcart.com/image/612/612/jj0bbm80-1/book/5/1/4/introducing-javascript-game-development-original-imaf6zu7q8pxta7g.jpeg?q=70,"₹3,162",,,https://www.flipkart.com/search?q=java+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=14,java
"JavaScript & jQuery: The Missing Manual (English, Paperback, McFarland David Sawyer)","English, Paperback, McFarland David Sawyer",https://rukminim1.flixcart.com/image/612/612/kjlrb0w0-0/book/f/r/x/javascript-jquery-the-missing-manual-original-imafz4zqzrstpygy.jpeg?q=70,₹675,3.8,(12),https://www.flipkart.com/search?q=java+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=14,java
Java EE 8 Recipes,"English, Paperback, Juneau Josh",https://rukminim1.flixcart.com/image/612/612/jj0bbm80/book/9/3/5/java-ee-8-recipes-original-imaf6zbpmyuf5fz6.jpeg?q=70,"₹7,504",,,https://www.flipkart.com/search?q=java+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=14,java
Beginning JavaScript,"English, Paperback, McPeak Jeremy",https://rukminim1.flixcart.com/image/612/612/l31x2fk0/book/e/5/y/beginning-javascript-original-image9eqgygyvhfk.jpeg?q=70,"₹3,307",,,https://www.flipkart.com/search?q=java+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=14,java
Windows 8 Apps Revealed Using HTML5 and JavaScript,"English, Paperback, Freeman Adam",https://rukminim1.flixcart.com/image/612/612/kk5rgy80/book/0/o/b/windows-8-apps-revealed-using-html5-and-javascript-original-imafzkexehhbvcck.jpeg?q=70,"₹2,320",,,https://www.flipkart.com/search?q=java+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=14,java
"Learning PHP, MySQL & JavaScript","English, Paperback, Nixon Robin",https://rukminim1.flixcart.com/image/612/612/ktbu6q80/book/l/r/b/learning-php-mysql-javascript-original-imag6zrqkqyu5krx.jpeg?q=70,"₹4,834",,,https://www.flipkart.com/search?q=java+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=14,java
"Java How to Program, Late Objects, Global Edition","English, Paperback, Deitel Paul",https://rukminim1.flixcart.com/image/612/612/xif0q/book/0/s/x/java-how-to-program-late-objects-global-edition-original-imaga5f8yz3xh4md.jpeg?q=70,"₹8,472",,,https://www.flipkart.com/search?q=java+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=14,java
An Introduction to Object-Oriented Programming with Java 5th Edition,"English, Paperback, Wu C. Thomas",https://rukminim1.flixcart.com/image/612/612/l27wtjk0/book/u/n/8/an-introduction-to-object-oriented-programming-with-java-original-imagdhc2fewur83h.jpeg?q=70,"₹14,944",,,https://www.flipkart.com/search?q=java+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=14,java
Functional JavaScript,"English, Paperback, Fogus Michael",https://rukminim1.flixcart.com/image/612/612/jz5vjbk0/book/7/2/6/functional-javascript-original-imafj8b8ncnypd4g.jpeg?q=70,"₹2,291",,,https://www.flipkart.com/search?q=java+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=14,java
Java Programming with Netbeans for A-Level Computer Science,"English, Paperback, Hall Graham",https://rukminim1.flixcart.com/image/612/612/xif0q/book/m/y/x/java-programming-with-netbeans-for-a-level-computer-science-original-imagjyf2awufzhy6.jpeg?q=70,"₹4,475",,,https://www.flipkart.com/search?q=java+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=14,java
Beginning Programming with Java For Dummies,"English, Paperback, Burd Barry",https://rukminim1.flixcart.com/image/612/612/kt1u3rk0/book/i/f/b/beginning-programming-with-java-for-dummies-original-imag6gvbe6dzeppr.jpeg?q=70,"₹2,161",,,https://www.flipkart.com/search?q=java+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=14,java
Java Cookbook,"English, Paperback, Darwin Ian F.",https://rukminim1.flixcart.com/image/612/612/keuagsw0/book/5/8/4/java-cookbook-original-imafvfmnszyyfh2k.jpeg?q=70,"₹5,669",,,https://www.flipkart.com/search?q=java+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=14,java
Blue Pelican Java,"English, Hardcover, Cook Charles E",https://rukminim1.flixcart.com/image/612/612/joen7gw0/book/5/8/3/blue-pelican-java-original-imafavkgzfcfe4ww.jpeg?q=70,"₹5,350",,,https://www.flipkart.com/search?q=java+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=14,java
