book_title,author,img,price,ratings,no_of_purchase,url,genre
Fireball Tim's Big Book of Wacky Rides!,"English, Hardcover, Fireball Tim",https://rukminim1.flixcart.com/image/612/612/xif0q/book/i/s/w/fireball-tim-s-big-book-of-wacky-rides-original-imaghnffgwyqmf7c.jpeg?q=70,"₹1,583",,,https://www.flipkart.com/search?q=comic+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=10,comic
Jokes for Very Funny Kids (Ages 3 to 7),"English, Paperback, Golfwell Team",https://rukminim1.flixcart.com/image/612/612/jzog9e80/book/2/2/0/jokes-for-very-funny-kids-ages-3-to-7-original-imafjmj7rdzzvhyy.jpeg?q=70,"₹1,049",,,https://www.flipkart.com/search?q=comic+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=10,comic
200+ Brain Boosting Activity Book For Kids ( ENGLISH),"Hardcover, Maple Press PVT LTD",https://rukminim1.flixcart.com/image/612/612/xif0q/regionalbooks/e/h/g/200-brain-boosting-activity-book-for-kids-english-original-imagnp42nk2gtuyy.jpeg?q=70,₹190,,,https://www.flipkart.com/search?q=comic+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=10,comic
ACE Agriculture Vol 2 | A Comprehensive Book For AFO | FCI | ADO & Others (English Printed Edition) By Adda247,"Paperback, Adda247 Publications",https://rukminim1.flixcart.com/image/612/612/xif0q/regionalbooks/h/a/x/ace-agriculture-vol-2-a-comprehensive-book-for-afo-fci-ado-original-imagh35svdrmnua6.jpeg?q=70,₹325,4.3,(3),https://www.flipkart.com/search?q=comic+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=10,comic
"DEMON SLAYER: KIMETSU NO YAIBA, VOL. 1: Cruelty","Paperback, Koyoharu Gotouge",https://rukminim1.flixcart.com/image/612/612/xif0q/regionalbooks/q/o/m/demon-slayer-kimetsu-no-yaiba-vol-1-english-original-imaggqgyzawwqbzd.jpeg?q=70,₹170,4.2,(9),https://www.flipkart.com/search?q=comic+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=10,comic
Chanakya Neeti,"Tamil, Paperback, Chaturvedi B K",https://rukminim1.flixcart.com/image/612/612/ksw4ccw0/book/w/x/s/chanakya-neeti-original-imag6cu7zwbzbjg7.jpeg?q=70,₹128,3.9,"(1,080)",https://www.flipkart.com/search?q=comic+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=10,comic
The Crab with the Golden Claws,"English, Hardcover, Herge",https://rukminim1.flixcart.com/image/612/612/kzpw2vk0/book/3/s/j/the-crab-with-the-golden-claws-original-imagbnk6qzvqysfd.jpeg?q=70,₹947,4.7,(370),https://www.flipkart.com/search?q=comic+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=10,comic
Shree Ram Charitmanas Big Size In Bold Letters With Coloured Pictures,"Hardcover, Hindi, NO",https://rukminim1.flixcart.com/image/612/612/k0vbgy80/regionalbooks/b/v/c/shree-ram-charitmanas-big-size-in-bold-letters-with-coloured-original-imafkktdgwmrgtba.jpeg?q=70,₹704,4.5,(815),https://www.flipkart.com/search?q=comic+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=10,comic
Little Chanakya,"English, Hardcover, Sharma Rinkel",https://rukminim1.flixcart.com/image/612/612/l0vbukw0/book/k/x/o/little-chanakya-original-imagcjmreuwqgrmm.jpeg?q=70,₹211,4,(2),https://www.flipkart.com/search?q=comic+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=10,comic
Chandrakanta,"Hindi, Paperback, Nandan Devaki Khatri",https://rukminim1.flixcart.com/image/612/612/ksw4ccw0/book/d/x/s/chandrakanta-original-imag6cu8qqhpgsfu.jpeg?q=70,₹213,4.3,(41),https://www.flipkart.com/search?q=comic+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=10,comic
Persepolis I & II,"English, Paperback, Satrapi Marjane",https://rukminim1.flixcart.com/image/612/612/kufuikw0/book/a/o/1/persepolis-i-ii-original-imag7jn5cngaqhhv.jpeg?q=70,₹656,4.7,(785),https://www.flipkart.com/search?q=comic+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=10,comic
Bharat Ka Samvidhan By Dr. B.R. Ambedkar - The Constitution Of India Hindi Edition By Dr. B.R. Ambedkar,"Paperback, Hindi, Dr. B.R. Ambedkar, Government of India",https://rukminim1.flixcart.com/image/612/612/k5bcscw0/regionalbooks/g/r/u/bharat-ka-samvidhan-by-dr-b-r-ambedkar-the-constitution-of-india-original-imafzf9zqr6kh6r4.jpeg?q=70,₹159,4.3,"(1,112)",https://www.flipkart.com/search?q=comic+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=10,comic
The Super Chef Contest,"English, Paperback, Stilton Geronimo",https://rukminim1.flixcart.com/image/612/612/kj0bp8w0-0/book/r/j/o/the-super-chef-contest-original-imafyzhf4r2za8mg.jpeg?q=70,₹276,4.6,(648),https://www.flipkart.com/search?q=comic+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=10,comic
Big Nate: Blow the Roof Off!,"English, Hardcover, Peirce Lincoln",https://rukminim1.flixcart.com/image/612/612/xif0q/book/f/l/h/big-nate-blow-the-roof-off-original-imaghhhzvggqzmfg.jpeg?q=70,"₹3,308",5,(1),https://www.flipkart.com/search?q=comic+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=10,comic
ABCs of Bible Characters,"English, Hardcover, Kang Sunny",https://rukminim1.flixcart.com/image/612/612/krxtrww0/book/q/v/k/abcs-of-bible-characters-original-imag5hufdgzguphh.jpeg?q=70,"₹2,231",,,https://www.flipkart.com/search?q=comic+books&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=10,comic
